Time,emr-header-1/used,emr-worker-10/used,emr-worker-11/used,emr-worker-3/used,emr-worker-4/used,emr-worker-5/used,emr-worker-6/used,emr-worker-7/used,emr-worker-8/used,emr-worker-9/used,,
22:32:00,8843649024.00 ,2584739840.00 ,2538196992.00 ,3260616704.00 ,2498818048.00 ,2454401024.00 ,2565586944.00 ,2485583872.00 ,2583654400.00 ,2493050880.00 ,,32308297728.00 
22:32:15,9348755456.00 ,3940655104.00 ,3709009920.00 ,5717499904.00 ,3903918080.00 ,4199747584.00 ,5295992832.00 ,3514335232.00 ,5283328000.00 ,5301469184.00 ,,50214711296.00 
22:32:30,9371906048.00 ,13219651584.00 ,12566364160.00 ,18032685056.00 ,9600761856.00 ,13288824832.00 ,11823775744.00 ,4285308928.00 ,14509998080.00 ,13137162240.00 ,,119836438528.00 
22:32:45,9378082816.00 ,13702426624.00 ,12889341952.00 ,18453352448.00 ,10254962688.00 ,13734518784.00 ,12116680704.00 ,4709048320.00 ,15164063744.00 ,13647007744.00 ,,124049485824.00 
22:33:00,9378537472.00 ,20468285440.00 ,16763895808.00 ,19107225600.00 ,20112228352.00 ,20982050816.00 ,20083007488.00 ,13841637376.00 ,22135795712.00 ,21150498816.00 ,,184023162880.00 
22:33:15,9379475456.00 ,26873479168.00 ,20771827712.00 ,21959524352.00 ,26534264832.00 ,26942046208.00 ,26752811008.00 ,20419190784.00 ,27191300096.00 ,26858586112.00 ,,233682505728.00 
22:33:30,9378193408.00 ,30825607168.00 ,23659937792.00 ,24871182336.00 ,30548357120.00 ,30770585600.00 ,30688563200.00 ,23286095872.00 ,31028502528.00 ,30699724800.00 ,,265756749824.00 
22:33:45,9378283520.00 ,33249218560.00 ,25297678336.00 ,26231083008.00 ,32877531136.00 ,34074488832.00 ,32886534144.00 ,25113915392.00 ,33352937472.00 ,33021767680.00 ,,285483438080.00 
22:34:00,9363865600.00 ,33939017728.00 ,25498038272.00 ,26450939904.00 ,33631604736.00 ,37717102592.00 ,33342525440.00 ,25507463168.00 ,34305708032.00 ,33440100352.00 ,,293196365824.00 
22:34:15,9361670144.00 ,33952186368.00 ,25497673728.00 ,26454347776.00 ,33621393408.00 ,38590459904.00 ,33340977152.00 ,25525092352.00 ,34307575808.00 ,33453031424.00 ,,294104408064.00 
22:34:30,9360883712.00 ,33969803264.00 ,25500131328.00 ,26471215104.00 ,33640013824.00 ,38655283200.00 ,33363619840.00 ,25522585600.00 ,34316120064.00 ,33460953088.00 ,,294260609024.00 
22:34:45,9378426880.00 ,33960173568.00 ,25514344448.00 ,26476425216.00 ,33645326336.00 ,38664990720.00 ,33374998528.00 ,25537548288.00 ,34328899584.00 ,33476521984.00 ,,294357655552.00 
22:35:00,9370968064.00 ,33963106304.00 ,25508163584.00 ,26476343296.00 ,33649987584.00 ,38689165312.00 ,33394356224.00 ,25542508544.00 ,34331598848.00 ,33477210112.00 ,,294403407872.00 
22:35:15,9379479552.00 ,2578231296.00 ,2537644032.00 ,3260526592.00 ,2511728640.00 ,2463449088.00 ,2568982528.00 ,2477875200.00 ,2586755072.00 ,2510012416.00 ,,32874684416.00 
,,,,,,,,,,,,
,9379479552.00 ,33969803264.00 ,25514344448.00 ,26476425216.00 ,33649987584.00 ,38689165312.00 ,33394356224.00 ,25542508544.00 ,34331598848.00 ,33477210112.00 ,,294424879104.00 
,,,,,,,,,,,,
22:35:30,8850440192.00 ,2582069248.00 ,2543300608.00 ,3257380864.00 ,2513461248.00 ,2462924800.00 ,2565029888.00 ,2477465600.00 ,2579836928.00 ,2503753728.00 ,,32335663104.00 
22:35:45,8837808128.00 ,2577182720.00 ,2531315712.00 ,3257110528.00 ,2505654272.00 ,2470481920.00 ,2566508544.00 ,2475089920.00 ,2584031232.00 ,2507636736.00 ,,32312819712.00 
22:36:00,8833732608.00 ,2574503936.00 ,2544517120.00 ,3272380416.00 ,2508378112.00 ,2471673856.00 ,2563846144.00 ,2478170112.00 ,2593284096.00 ,2509025280.00 ,,32349511680.00 
22:36:15,8821719040.00 ,2576166912.00 ,2533113856.00 ,3259080704.00 ,2508926976.00 ,2483290112.00 ,2566496256.00 ,2477985792.00 ,2583699456.00 ,2506575872.00 ,,32317054976.00 
22:36:30,8820793344.00 ,2577207296.00 ,2532909056.00 ,3258413056.00 ,2507653120.00 ,2470002688.00 ,2565328896.00 ,2478018560.00 ,2574938112.00 ,2501824512.00 ,,32287088640.00 
22:36:45,8816328704.00 ,2574688256.00 ,2529402880.00 ,3259101184.00 ,2508636160.00 ,2469982208.00 ,2567897088.00 ,2476019712.00 ,2579550208.00 ,2509078528.00 ,,32290684928.00 
22:37:00,9035595776.00 ,2573553664.00 ,2533113856.00 ,3255099392.00 ,2507059200.00 ,2471362560.00 ,2569306112.00 ,2477719552.00 ,2583306240.00 ,2506772480.00 ,,32512888832.00 
22:37:15,8826028032.00 ,2590146560.00 ,2531717120.00 ,3256086528.00 ,2507161600.00 ,2471727104.00 ,2573938688.00 ,2480058368.00 ,2581098496.00 ,2508718080.00 ,,32326680576.00 
22:37:30,8829915136.00 ,2580434944.00 ,2533236736.00 ,3260035072.00 ,2507046912.00 ,2470277120.00 ,2573651968.00 ,2487771136.00 ,2577199104.00 ,2500775936.00 ,,32320344064.00 
22:37:45,8827830272.00 ,2577088512.00 ,2537893888.00 ,3258679296.00 ,2504843264.00 ,2470764544.00 ,2573570048.00 ,2484326400.00 ,2583150592.00 ,2503573504.00 ,,32321720320.00 
22:38:00,8839389184.00 ,2577498112.00 ,2533175296.00 ,3260076032.00 ,2503843840.00 ,2472083456.00 ,2571649024.00 ,2486259712.00 ,2582888448.00 ,2506317824.00 ,,32333180928.00 
22:38:15,8844783616.00 ,2575671296.00 ,2534805504.00 ,3259633664.00 ,2502127616.00 ,2472652800.00 ,2575413248.00 ,2484731904.00 ,2581962752.00 ,2520256512.00 ,,32352038912.00 
22:38:30,8852705280.00 ,2587127808.00 ,2532864000.00 ,3261202432.00 ,2501541888.00 ,2478194688.00 ,2574413824.00 ,2493894656.00 ,2581360640.00 ,2503950336.00 ,,32367255552.00 
22:38:45,8834093056.00 ,2583486464.00 ,2528722944.00 ,3259662336.00 ,2501586944.00 ,2478481408.00 ,2572206080.00 ,2482966528.00 ,2582716416.00 ,2502623232.00 ,,32326545408.00 
22:39:00,8831987712.00 ,2584784896.00 ,2536886272.00 ,3261673472.00 ,2501771264.00 ,2484158464.00 ,2568790016.00 ,2479648768.00 ,2583060480.00 ,2504941568.00 ,,32337702912.00 
22:39:15,8830210048.00 ,2587738112.00 ,2536251392.00 ,3259338752.00 ,2508324864.00 ,2471952384.00 ,2570252288.00 ,2481123328.00 ,2584498176.00 ,2505428992.00 ,,32335118336.00 
22:39:30,8826064896.00 ,2590126080.00 ,2540969984.00 ,3257040896.00 ,2509094912.00 ,2473451520.00 ,2570428416.00 ,2479357952.00 ,2579275776.00 ,2496380928.00 ,,32322191360.00 
22:39:45,8822046720.00 ,2585821184.00 ,2533183488.00 ,3263369216.00 ,2508062720.00 ,2472898560.00 ,2568867840.00 ,2477600768.00 ,2590048256.00 ,2502008832.00 ,,32323907584.00 
22:40:00,8823824384.00 ,2595966976.00 ,2537865216.00 ,3262980096.00 ,2506076160.00 ,2472796160.00 ,2569142272.00 ,2479915008.00 ,2585714688.00 ,2502000640.00 ,,32336281600.00 
22:40:15,8856002560.00 ,2585452544.00 ,2538659840.00 ,3262611456.00 ,2507567104.00 ,2471333888.00 ,2569207808.00 ,2478751744.00 ,2587148288.00 ,2505035776.00 ,,32361771008.00 
22:40:30,8823848960.00 ,2588368896.00 ,2553610240.00 ,3262554112.00 ,2519437312.00 ,2471669760.00 ,2566995968.00 ,2477805568.00 ,2582749184.00 ,2496548864.00 ,,32343588864.00 
22:40:45,8821350400.00 ,2586210304.00 ,2534649856.00 ,3263016960.00 ,2505900032.00 ,2469875712.00 ,2568531968.00 ,2479808512.00 ,2584154112.00 ,2500145152.00 ,,32313643008.00 
22:41:00,8821469184.00 ,2591227904.00 ,2537254912.00 ,3260301312.00 ,2505285632.00 ,2471002112.00 ,2588561408.00 ,2479796224.00 ,2586828800.00 ,2505175040.00 ,,32346902528.00 
22:41:15,8841322496.00 ,2593087488.00 ,2538876928.00 ,3261202432.00 ,2506240000.00 ,2472087552.00 ,2569261056.00 ,2485325824.00 ,2586812416.00 ,2504294400.00 ,,32358510592.00 
22:41:30,8835293184.00 ,2597216256.00 ,2536452096.00 ,3261775872.00 ,2504101888.00 ,2471317504.00 ,2569793536.00 ,2480873472.00 ,2583392256.00 ,2504220672.00 ,,32344436736.00 
22:41:45,8815648768.00 ,2588704768.00 ,2536214528.00 ,3261349888.00 ,2503602176.00 ,2482872320.00 ,2573840384.00 ,2477658112.00 ,2585759744.00 ,2509008896.00 ,,32334659584.00 
22:42:00,8820277248.00 ,2591121408.00 ,2537811968.00 ,3261284352.00 ,2505637888.00 ,2471763968.00 ,2592841728.00 ,2478358528.00 ,2585075712.00 ,2508496896.00 ,,32352669696.00 
22:42:15,8821719040.00 ,2590871552.00 ,2539073536.00 ,3264339968.00 ,2506838016.00 ,2470866944.00 ,2573451264.00 ,2485334016.00 ,2585444352.00 ,2507341824.00 ,,32345280512.00 
22:42:30,8825151488.00 ,2594217984.00 ,2537926656.00 ,3261890560.00 ,2505129984.00 ,2470461440.00 ,2572476416.00 ,2486575104.00 ,2582769664.00 ,2501038080.00 ,,32337637376.00 
22:42:45,8824442880.00 ,2590928896.00 ,2544308224.00 ,3261517824.00 ,2503065600.00 ,2469531648.00 ,2572013568.00 ,2485125120.00 ,2583777280.00 ,2506829824.00 ,,32341540864.00 
22:43:00,8823922688.00 ,2589777920.00 ,2536103936.00 ,3277889536.00 ,2503340032.00 ,2469064704.00 ,2571407360.00 ,2485604352.00 ,2585210880.00 ,2506981376.00 ,,32349302784.00 
22:43:15,8831074304.00 ,2602901504.00 ,2538496000.00 ,3261214720.00 ,2506854400.00 ,2471624704.00 ,2570711040.00 ,2484957184.00 ,2584760320.00 ,2516881408.00 ,,32369475584.00 
22:43:30,8866447360.00 ,2595680256.00 ,2534948864.00 ,3260166144.00 ,2504458240.00 ,2468458496.00 ,2571792384.00 ,2482737152.00 ,2582364160.00 ,2498871296.00 ,,32365924352.00 
22:43:45,8828469248.00 ,2593820672.00 ,2532356096.00 ,3261132800.00 ,2504310784.00 ,2469249024.00 ,2570739712.00 ,2481475584.00 ,2585006080.00 ,2503991296.00 ,,32330551296.00 
22:44:00,8829464576.00 ,2595889152.00 ,2535890944.00 ,3257880576.00 ,2504630272.00 ,2468233216.00 ,2595123200.00 ,2494599168.00 ,2584399872.00 ,2506133504.00 ,,32372244480.00 
22:44:15,8816979968.00 ,2594103296.00 ,2535690240.00 ,3258822656.00 ,2506428416.00 ,2469048320.00 ,2575441920.00 ,2484613120.00 ,2600407040.00 ,2505314304.00 ,,32346849280.00 
22:44:30,8830062592.00 ,2595299328.00 ,2534887424.00 ,3261370368.00 ,2506973184.00 ,2475868160.00 ,2572328960.00 ,2484199424.00 ,2577543168.00 ,2499510272.00 ,,32338042880.00 
22:44:45,8817627136.00 ,2591432704.00 ,2533765120.00 ,3260211200.00 ,2502402048.00 ,2467299328.00 ,2575458304.00 ,2485796864.00 ,2587975680.00 ,2505670656.00 ,,32327639040.00 
22:45:00,8817553408.00 ,2599874560.00 ,2533498880.00 ,3259666432.00 ,2507108352.00 ,2468732928.00 ,2592239616.00 ,2492403712.00 ,2589954048.00 ,2507874304.00 ,,32368906240.00 
22:45:15,8829861888.00 ,2598219776.00 ,2535968768.00 ,3258273792.00 ,2511814656.00 ,2468851712.00 ,2590425088.00 ,2492272640.00 ,2588901376.00 ,2509926400.00 ,,32384516096.00 
22:45:30,8829071360.00 ,2601046016.00 ,2548482048.00 ,3259416576.00 ,2513784832.00 ,2468601856.00 ,2575486976.00 ,2492088320.00 ,2583392256.00 ,2502471680.00 ,,32373841920.00 
22:45:45,8829730816.00 ,2597748736.00 ,2527600640.00 ,3259924480.00 ,2511548416.00 ,2469261312.00 ,2575937536.00 ,2491973632.00 ,2589306880.00 ,2510888960.00 ,,32363921408.00 
22:46:00,8835141632.00 ,2606706688.00 ,2534551552.00 ,3260555264.00 ,2526355456.00 ,2471526400.00 ,2591027200.00 ,2493849600.00 ,2589405184.00 ,2520399872.00 ,,32429518848.00 
22:46:15,8833638400.00 ,2600206336.00 ,2533568512.00 ,3261267968.00 ,2513526784.00 ,2473459712.00 ,2576969728.00 ,2497503232.00 ,2592313344.00 ,2511892480.00 ,,32394346496.00 
22:46:30,8876453888.00 ,2603409408.00 ,2535661568.00 ,3263090688.00 ,2517471232.00 ,2472103936.00 ,2577575936.00 ,2496397312.00 ,2587951104.00 ,2508591104.00 ,,32438706176.00 
22:46:45,8839946240.00 ,2600439808.00 ,2535534592.00 ,3263377408.00 ,2517512192.00 ,2474704896.00 ,2575663104.00 ,2495303680.00 ,2592747520.00 ,2512588800.00 ,,32407818240.00 
22:47:00,8830029824.00 ,2601644032.00 ,2535923712.00 ,3261681664.00 ,2511609856.00 ,2474897408.00 ,2595336192.00 ,2494595072.00 ,2593267712.00 ,2513162240.00 ,,32412147712.00 
22:47:15,8823668736.00 ,2601345024.00 ,2538696704.00 ,3262074880.00 ,2511663104.00 ,2482769920.00 ,2579025920.00 ,2495750144.00 ,2590801920.00 ,2514247680.00 ,,32400044032.00 
22:47:30,8826425344.00 ,2603659264.00 ,2539057152.00 ,3262976000.00 ,2512973824.00 ,2473164800.00 ,2584281088.00 ,2495950848.00 ,2589659136.00 ,2512338944.00 ,,32400486400.00 
22:47:45,8840904704.00 ,2602319872.00 ,2539638784.00 ,3262730240.00 ,2508460032.00 ,2472165376.00 ,2574807040.00 ,2498306048.00 ,2592505856.00 ,2510241792.00 ,,32402079744.00 
22:48:00,8820350976.00 ,2603925504.00 ,2541154304.00 ,3263815680.00 ,2509729792.00 ,2467483648.00 ,2593636352.00 ,2495467520.00 ,2592309248.00 ,2510221312.00 ,,32398094336.00 
22:48:15,8818933760.00 ,2597584896.00 ,2554798080.00 ,3262853120.00 ,2521968640.00 ,2468270080.00 ,2571198464.00 ,2494582784.00 ,2592989184.00 ,2511503360.00 ,,32394682368.00 
22:48:30,8824647680.00 ,2599079936.00 ,2535587840.00 ,3256901632.00 ,2511171584.00 ,2468126720.00 ,2569428992.00 ,2494337024.00 ,2587570176.00 ,2505912320.00 ,,32352763904.00 
22:48:45,8839491584.00 ,2599211008.00 ,2531508224.00 ,3257139200.00 ,2506604544.00 ,2467209216.00 ,2568937472.00 ,2498093056.00 ,2595348480.00 ,2518806528.00 ,,32382349312.00 
22:49:00,8837275648.00 ,2594009088.00 ,2533605376.00 ,3257073664.00 ,2509828096.00 ,2468397056.00 ,2588672000.00 ,2502057984.00 ,2590109696.00 ,2508574720.00 ,,32389603328.00 
22:49:15,8837763072.00 ,2598174720.00 ,2535817216.00 ,3259129856.00 ,2508947456.00 ,2470023168.00 ,2571358208.00 ,2498977792.00 ,2588057600.00 ,2508582912.00 ,,32376832000.00 
22:49:30,8835665920.00 ,2599284736.00 ,2535247872.00 ,3257720832.00 ,2509193216.00 ,2470141952.00 ,2572079104.00 ,2498732032.00 ,2582392832.00 ,2504105984.00 ,,32364564480.00 
22:49:45,8821104640.00 ,2594041856.00 ,2531352576.00 ,3258855424.00 ,2508734464.00 ,2467586048.00 ,2573541376.00 ,2497667072.00 ,2594975744.00 ,2508161024.00 ,,32356020224.00 
22:50:00,8839516160.00 ,2597920768.00 ,2536714240.00 ,3264520192.00 ,2510864384.00 ,2468245504.00 ,2592387072.00 ,2497626112.00 ,2585944064.00 ,2508865536.00 ,,32402604032.00 
22:50:15,8830140416.00 ,2597662720.00 ,2537861120.00 ,3257987072.00 ,2509012992.00 ,2468737024.00 ,2573340672.00 ,2500251648.00 ,2587910144.00 ,2509324288.00 ,,32372228096.00 
22:50:30,8825679872.00 ,2602356736.00 ,2542993408.00 ,3257311232.00 ,2510430208.00 ,2468786176.00 ,2573418496.00 ,2499452928.00 ,2586812416.00 ,2505445376.00 ,,32372686848.00 
22:50:45,8822996992.00 ,2595315712.00 ,2534047744.00 ,3257843712.00 ,2508099584.00 ,2468405248.00 ,2572316672.00 ,2497732608.00 ,2588012544.00 ,2508693504.00 ,,32353464320.00 
22:51:00,8831709184.00 ,2596093952.00 ,2536693760.00 ,3258187776.00 ,2520006656.00 ,2468286464.00 ,2587271168.00 ,2496913408.00 ,2590392320.00 ,2510434304.00 ,,32395988992.00 
22:51:15,8833966080.00 ,2596093952.00 ,2537889792.00 ,3258171392.00 ,2509348864.00 ,2468028416.00 ,2570371072.00 ,2499153920.00 ,2589593600.00 ,2507505664.00 ,,32370122752.00 
22:51:30,8833302528.00 ,2602082304.00 ,2538172416.00 ,3256094720.00 ,2511437824.00 ,2468372480.00 ,2569748480.00 ,2496241664.00 ,2584584192.00 ,2503176192.00 ,,32363212800.00 
22:51:45,8833310720.00 ,2593419264.00 ,2530803712.00 ,3262607360.00 ,2513047552.00 ,2469249024.00 ,2573254656.00 ,2511515648.00 ,2586537984.00 ,2508791808.00 ,,32382537728.00 
22:52:00,8834965504.00 ,2602115072.00 ,2535198720.00 ,3262586880.00 ,2514190336.00 ,2468167680.00 ,2590326784.00 ,2500857856.00 ,2585690112.00 ,2508120064.00 ,,32402219008.00 
22:52:15,8830447616.00 ,2598199296.00 ,2533580800.00 ,3261100032.00 ,2514837504.00 ,2469789696.00 ,2573209600.00 ,2500726784.00 ,2590851072.00 ,2509803520.00 ,,32382545920.00 
22:52:30,8829112320.00 ,2600681472.00 ,2539945984.00 ,3260772352.00 ,2514673664.00 ,2473181184.00 ,2572910592.00 ,2498498560.00 ,2599616512.00 ,2504736768.00 ,,32394129408.00 
22:52:45,8823619584.00 ,2594586624.00 ,2538545152.00 ,3259273216.00 ,2516402176.00 ,2475184128.00 ,2573176832.00 ,2498260992.00 ,2591150080.00 ,2507849728.00 ,,32378048512.00 
22:53:00,8825135104.00 ,2596237312.00 ,2538393600.00 ,3260678144.00 ,2515251200.00 ,2476113920.00 ,2588774400.00 ,2502664192.00 ,2590457856.00 ,2509320192.00 ,,32403025920.00 
22:53:15,8907554816.00 ,2595606528.00 ,2553282560.00 ,3266191360.00 ,2516320256.00 ,2474860544.00 ,2577420288.00 ,2501099520.00 ,2590846976.00 ,2510114816.00 ,,32493297664.00 
22:53:30,8824184832.00 ,2599981056.00 ,2539384832.00 ,3266576384.00 ,2518319104.00 ,2473975808.00 ,2578468864.00 ,2501578752.00 ,2583126016.00 ,2505277440.00 ,,32390873088.00 
22:53:45,8825274368.00 ,2597212160.00 ,2541137920.00 ,3266732032.00 ,2523516928.00 ,2472337408.00 ,2574598144.00 ,2496835584.00 ,2590375936.00 ,2519883776.00 ,,32407904256.00 
22:54:00,8821415936.00 ,2597703680.00 ,2539630592.00 ,3267145728.00 ,2518376448.00 ,2477109248.00 ,2590736384.00 ,2505383936.00 ,2587975680.00 ,2511044608.00 ,,32416522240.00 
22:54:15,8846524416.00 ,2594652160.00 ,2542555136.00 ,3266793472.00 ,2517110784.00 ,2478133248.00 ,2576375808.00 ,2502434816.00 ,2589753344.00 ,2509455360.00 ,,32423788544.00 
22:54:30,8835981312.00 ,2604707840.00 ,2538934272.00 ,3264417792.00 ,2516701184.00 ,2475384832.00 ,2575753216.00 ,2500947968.00 ,2586083328.00 ,2506604544.00 ,,32405516288.00 
22:54:45,8833323008.00 ,2597740544.00 ,2536181760.00 ,3265945600.00 ,2516070400.00 ,2475270144.00 ,2578386944.00 ,2498457600.00 ,2590482432.00 ,2508681216.00 ,,32400539648.00 
22:55:00,8838541312.00 ,2599424000.00 ,2542424064.00 ,3268399104.00 ,2516471808.00 ,2477748224.00 ,2591690752.00 ,2501111808.00 ,2590027776.00 ,2510843904.00 ,,32436682752.00 
22:55:15,8823349248.00 ,2599657472.00 ,2541568000.00 ,3268276224.00 ,2532143104.00 ,2478272512.00 ,2576904192.00 ,2503823360.00 ,2595651584.00 ,2511327232.00 ,,32430972928.00 
22:55:30,8821350400.00 ,2602549248.00 ,2550517760.00 ,3266420736.00 ,2511003648.00 ,2478338048.00 ,2574680064.00 ,2502475776.00 ,2585509888.00 ,2506002432.00 ,,32398848000.00 
22:55:45,8823455744.00 ,2598457344.00 ,2537508864.00 ,3268059136.00 ,2511003648.00 ,2475884544.00 ,2577555456.00 ,2500792320.00 ,2589900800.00 ,2510397440.00 ,,32393015296.00 
22:56:00,8830894080.00 ,2597343232.00 ,2540560384.00 ,3267895296.00 ,2516996096.00 ,2479411200.00 ,2593947648.00 ,2503839744.00 ,2587316224.00 ,2511470592.00 ,,32429674496.00 
22:56:15,8830152704.00 ,2600214528.00 ,2542415872.00 ,3269914624.00 ,2512326656.00 ,2480033792.00 ,2574057472.00 ,2503745536.00 ,2593329152.00 ,2512465920.00 ,,32418656256.00 
22:56:30,8883412992.00 ,2604150784.00 ,2543382528.00 ,3267719168.00 ,2510102528.00 ,2474156032.00 ,2572918784.00 ,2497695744.00 ,2586763264.00 ,2508087296.00 ,,32448389120.00 
22:56:45,8831541248.00 ,2594217984.00 ,2541195264.00 ,3269578752.00 ,2513870848.00 ,2472710144.00 ,2572660736.00 ,2501222400.00 ,2587262976.00 ,2507300864.00 ,,32391561216.00 
22:57:00,8829079552.00 ,2594234368.00 ,2542022656.00 ,3263627264.00 ,2511343616.00 ,2476224512.00 ,2589347840.00 ,2498428928.00 ,2592841728.00 ,2505973760.00 ,,32403124224.00 
22:57:15,8831864832.00 ,2593923072.00 ,2540634112.00 ,3264565248.00 ,2517295104.00 ,2477199360.00 ,2572382208.00 ,2497179648.00 ,2593718272.00 ,2508709888.00 ,,32397471744.00 
22:57:30,8842301440.00 ,2598948864.00 ,2540728320.00 ,3261968384.00 ,2514829312.00 ,2476007424.00 ,2572070912.00 ,2496446464.00 ,2584895488.00 ,2503000064.00 ,,32391196672.00 
22:57:45,8818184192.00 ,2593660928.00 ,2540531712.00 ,3262603264.00 ,2513612800.00 ,2476658688.00 ,2573721600.00 ,2496503808.00 ,2586279936.00 ,2508070912.00 ,,32369827840.00 
22:58:00,8818110464.00 ,2600292352.00 ,2543263744.00 ,3261693952.00 ,2514546688.00 ,2475499520.00 ,2584510464.00 ,2493562880.00 ,2592243712.00 ,2509332480.00 ,,32393056256.00 
22:58:15,8813723648.00 ,2593120256.00 ,2542673920.00 ,3261419520.00 ,2514759680.00 ,2475085824.00 ,2572414976.00 ,2496884736.00 ,2587373568.00 ,2508410880.00 ,,32365867008.00 
22:58:30,8815390720.00 ,2600386560.00 ,2541903872.00 ,3261698048.00 ,2514718720.00 ,2473742336.00 ,2570821632.00 ,2495709184.00 ,2584571904.00 ,2503077888.00 ,,32362020864.00 
22:58:45,8822448128.00 ,2594816000.00 ,2538639360.00 ,3263504384.00 ,2530439168.00 ,2486886400.00 ,2574495744.00 ,2494230528.00 ,2585554944.00 ,2505588736.00 ,,32396603392.00 
22:59:00,8822935552.00 ,2595553280.00 ,2543267840.00 ,3259461632.00 ,2511822848.00 ,2474164224.00 ,2585378816.00 ,2495029248.00 ,2584920064.00 ,2508070912.00 ,,32380604416.00 
22:59:15,8826146816.00 ,2595049472.00 ,2541686784.00 ,3260649472.00 ,2512867328.00 ,2475479040.00 ,2570842112.00 ,2494042112.00 ,2585419776.00 ,2510667776.00 ,,32372850688.00 
22:59:30,8822829056.00 ,2596528128.00 ,2545750016.00 ,3259002880.00 ,2514927616.00 ,2476843008.00 ,2572070912.00 ,2507898880.00 ,2580021248.00 ,2503249920.00 ,,32379121664.00 
22:59:45,8849018880.00 ,2593452032.00 ,2540163072.00 ,3261284352.00 ,2511491072.00 ,2471657472.00 ,2569314304.00 ,2495369216.00 ,2584563712.00 ,2508099584.00 ,,32384413696.00 
23:00:00,8833511424.00 ,2593251328.00 ,2543075328.00 ,3262205952.00 ,2513973248.00 ,2474192896.00 ,2580426752.00 ,2493345792.00 ,2584424448.00 ,2510774272.00 ,,32389181440.00 
