Time,emr-worker-100/used,emr-worker-101/used,emr-worker-102/used,emr-worker-103/used,emr-worker-104/used,emr-worker-105/used,emr-worker-106/used,emr-worker-107/used,emr-worker-108/used,emr-worker-109/used,emr-worker-110/used,emr-worker-111/used,emr-worker-112/used,emr-worker-113/used,emr-worker-114/used,emr-worker-115/used,emr-worker-116/used,emr-worker-117/used,emr-worker-118/used,emr-worker-119/used,emr-worker-120/used,emr-worker-121/used,emr-worker-122/used,emr-worker-123/used,emr-worker-124/used,emr-worker-125/used,emr-worker-126/used,emr-worker-127/used,emr-worker-128/used,emr-worker-129/used,emr-worker-130/used,emr-worker-131/used,emr-worker-132/used,emr-worker-133/used,emr-worker-134/used,emr-worker-135/used,emr-worker-136/used,emr-worker-137/used,emr-worker-138/used,emr-worker-139/used,emr-worker-140/used,emr-worker-141/used,emr-worker-142/used,emr-worker-143/used,emr-worker-144/used,emr-worker-145/used,emr-worker-146/used,emr-worker-147/used,emr-worker-148/used,emr-worker-149/used,emr-worker-150/used,emr-worker-76/used,emr-worker-77/used,emr-worker-78/used,emr-worker-79/used,emr-worker-80/used,emr-worker-81/used,emr-worker-82/used,emr-worker-83/used,emr-worker-84/used,emr-worker-85/used,emr-worker-86/used,emr-worker-87/used,emr-worker-88/used,emr-worker-89/used,emr-worker-90/used,emr-worker-91/used,emr-worker-92/used,emr-worker-93/used,emr-worker-94/used,emr-worker-95/used,emr-worker-96/used,emr-worker-97/used,emr-worker-98/used,emr-worker-99/used,,,,,,
12:11:45,18772721664.00 ,19038806016.00 ,24421888000.00 ,19782578176.00 ,24140414976.00 ,24648904704.00 ,18855600128.00 ,18668158976.00 ,19028578304.00 ,18848935936.00 ,19169730560.00 ,18782789632.00 ,24157626368.00 ,18787397632.00 ,18802139136.00 ,18802118656.00 ,24177008640.00 ,18913718272.00 ,18794569728.00 ,18789642240.00 ,18783444992.00 ,18831998976.00 ,18860687360.00 ,24324157440.00 ,24814354432.00 ,24310853632.00 ,18839863296.00 ,18751221760.00 ,18659397632.00 ,18844602368.00 ,19051671552.00 ,18800406528.00 ,18763767808.00 ,24147107840.00 ,18906378240.00 ,18685181952.00 ,24421498880.00 ,24171659264.00 ,18763292672.00 ,18808938496.00 ,18790354944.00 ,18868027392.00 ,24420286464.00 ,18820079616.00 ,19032530944.00 ,18805960704.00 ,18853535744.00 ,19110809600.00 ,18798804992.00 ,24386433024.00 ,18838999040.00 ,18760871936.00 ,18721505280.00 ,24375832576.00 ,18682531840.00 ,18708070400.00 ,23942717440.00 ,24140984320.00 ,18712838144.00 ,24292782080.00 ,19198443520.00 ,18947817472.00 ,24130928640.00 ,18704146432.00 ,18757562368.00 ,24333660160.00 ,24501350400.00 ,18747908096.00 ,24433090560.00 ,18718617600.00 ,24082604032.00 ,18656133120.00 ,18662862848.00 ,18766282752.00 ,18759958528.00 ,,1533389135872.00 ,,,,
12:12:00,19180879872.00 ,19460677632.00 ,24421888000.00 ,20004466688.00 ,24635834368.00 ,25232728064.00 ,19209318400.00 ,18894041088.00 ,19458719744.00 ,19383291904.00 ,19705249792.00 ,19229507584.00 ,24720338944.00 ,19070599168.00 ,19129815040.00 ,19353071616.00 ,24895340544.00 ,19434913792.00 ,19211804672.00 ,19336028160.00 ,19171549184.00 ,19236630528.00 ,19394748416.00 ,24954003456.00 ,25586003968.00 ,25133551616.00 ,19122995200.00 ,19127132160.00 ,19139649536.00 ,19390091264.00 ,19588444160.00 ,19195527168.00 ,19296960512.00 ,24577495040.00 ,19361771520.00 ,18958954496.00 ,25100402688.00 ,24878878720.00 ,19252776960.00 ,19130015744.00 ,19052298240.00 ,19245830144.00 ,25039081472.00 ,19293335552.00 ,19444629504.00 ,19225952256.00 ,19388715008.00 ,19609018368.00 ,19150856192.00 ,25010376704.00 ,19400306688.00 ,18999492608.00 ,19100037120.00 ,24960233472.00 ,18988982272.00 ,19030040576.00 ,24384335872.00 ,24719253504.00 ,19040223232.00 ,24883458048.00 ,19712638976.00 ,19489873920.00 ,24749121536.00 ,19046236160.00 ,19132669952.00 ,24870109184.00 ,25087987712.00 ,19128238080.00 ,25203445760.00 ,18976878592.00 ,24604266496.00 ,18913669120.00 ,19012657152.00 ,19242770432.00 ,19107311616.00 ,,1567810428928.00 ,,,,
12:12:15,20020297728.00 ,20232712192.00 ,25084350464.00 ,20667748352.00 ,25480478720.00 ,26457567232.00 ,19904335872.00 ,19216756736.00 ,20101722112.00 ,20086566912.00 ,20323770368.00 ,19951087616.00 ,25843847168.00 ,19888689152.00 ,20070580224.00 ,20133818368.00 ,25900371968.00 ,20090294272.00 ,20073754624.00 ,20175048704.00 ,20130414592.00 ,20096868352.00 ,20268277760.00 ,25954373632.00 ,26624700416.00 ,26053685248.00 ,20036583424.00 ,19974844416.00 ,19870179328.00 ,20082855936.00 ,19588444160.00 ,19950620672.00 ,20124553216.00 ,25556574208.00 ,20156137472.00 ,19552247808.00 ,26134982656.00 ,25842868224.00 ,20088561664.00 ,19883577344.00 ,19868213248.00 ,20030599168.00 ,26090942464.00 ,20174766080.00 ,20311388160.00 ,20015247360.00 ,20172722176.00 ,20337713152.00 ,19863826432.00 ,26268221440.00 ,20203495424.00 ,19681107968.00 ,19947298816.00 ,25777070080.00 ,19839901696.00 ,19754283008.00 ,25560977408.00 ,25610350592.00 ,19822592000.00 ,25864069120.00 ,20319649792.00 ,20258304000.00 ,25707958272.00 ,19793649664.00 ,19845890048.00 ,26020171776.00 ,25959256064.00 ,19879731200.00 ,26410131456.00 ,19645710336.00 ,25541459968.00 ,19664109568.00 ,19636666368.00 ,20012847104.00 ,20066930688.00 ,,1629632401408.00 ,,,,
12:12:30,20979724288.00 ,21053825024.00 ,26167697408.00 ,21417054208.00 ,26586619904.00 ,26457567232.00 ,20651663360.00 ,20203630592.00 ,20710146048.00 ,21141643264.00 ,21155135488.00 ,21080924160.00 ,27099947008.00 ,20900954112.00 ,20917915648.00 ,21010198528.00 ,27368189952.00 ,21047611392.00 ,21010132992.00 ,21263265792.00 ,20955799552.00 ,21253275648.00 ,21134954496.00 ,27358887936.00 ,28087545856.00 ,27509927936.00 ,20862574592.00 ,20993347584.00 ,20855898112.00 ,21094690816.00 ,20425887744.00 ,20857769984.00 ,21096206336.00 ,26827882496.00 ,21078659072.00 ,21325094912.00 ,27349131264.00 ,27167744000.00 ,21114896384.00 ,20870729728.00 ,20728737792.00 ,20952641536.00 ,27218567168.00 ,21161005056.00 ,21283434496.00 ,20855091200.00 ,21149245440.00 ,21359996928.00 ,20939366400.00 ,27410620416.00 ,20890660864.00 ,20481298432.00 ,20903526400.00 ,26970947584.00 ,20719505408.00 ,20888350720.00 ,26822230016.00 ,26868064256.00 ,20848906240.00 ,27127357440.00 ,21353451520.00 ,21265899520.00 ,26898255872.00 ,20963426304.00 ,20648816640.00 ,27249799168.00 ,27118669824.00 ,20719763456.00 ,27977814016.00 ,20717654016.00 ,26661244928.00 ,20627496960.00 ,20794118144.00 ,20670087168.00 ,21049303040.00 ,,1706740105216.00 ,,,,
12:12:45,22056837120.00 ,22001393664.00 ,28667727872.00 ,22095036416.00 ,27847028736.00 ,29527789568.00 ,21852676096.00 ,21119262720.00 ,21957349376.00 ,22071955456.00 ,22218432512.00 ,22203932672.00 ,28453822464.00 ,21950238720.00 ,21933916160.00 ,22220967936.00 ,28751925248.00 ,22101159936.00 ,21988900864.00 ,22421663744.00 ,22043742208.00 ,22259552256.00 ,22283296768.00 ,28842725376.00 ,29633384448.00 ,29087870976.00 ,21842296832.00 ,21961003008.00 ,21883318272.00 ,22242050048.00 ,21401616384.00 ,21932822528.00 ,22269771776.00 ,28255944704.00 ,21892767744.00 ,22460100608.00 ,28474904576.00 ,28686663680.00 ,22240980992.00 ,21930074112.00 ,21855547392.00 ,22055387136.00 ,28771741696.00 ,22157217792.00 ,22443933696.00 ,22073397248.00 ,22167326720.00 ,22610587648.00 ,21993193472.00 ,28890574848.00 ,22064705536.00 ,21609848832.00 ,22044139520.00 ,28364894208.00 ,21725155328.00 ,21872504832.00 ,28181094400.00 ,28135325696.00 ,21846573056.00 ,28353687552.00 ,22554783744.00 ,22279901184.00 ,28226879488.00 ,22029832192.00 ,21688905728.00 ,28536651776.00 ,28619141120.00 ,21674168320.00 ,29040668672.00 ,21968990208.00 ,27984560128.00 ,21568888832.00 ,21837729792.00 ,21935087616.00 ,22052859904.00 ,,1796282789888.00 ,,,,
12:13:00,23271079936.00 ,23130042368.00 ,28667727872.00 ,22860070912.00 ,29428260864.00 ,31053164544.00 ,22930698240.00 ,22218272768.00 ,23026585600.00 ,23247785984.00 ,23336112128.00 ,23191773184.00 ,30065303552.00 ,23046299648.00 ,22940262400.00 ,23384887296.00 ,30293856256.00 ,23235526656.00 ,23059017728.00 ,23556902912.00 ,23125536768.00 ,23292313600.00 ,23255691264.00 ,30473793536.00 ,31216549888.00 ,30687199232.00 ,22935523328.00 ,23033511936.00 ,23068389376.00 ,23324708864.00 ,23611219968.00 ,23029821440.00 ,23278252032.00 ,29533138944.00 ,23153508352.00 ,22460100608.00 ,30111563776.00 ,30438662144.00 ,23321853952.00 ,22962536448.00 ,22712131584.00 ,23273836544.00 ,30334652416.00 ,23261585408.00 ,23544016896.00 ,22880362496.00 ,23299121152.00 ,23585714176.00 ,22983639040.00 ,30534000640.00 ,23132905472.00 ,22673547264.00 ,23319527424.00 ,29475033088.00 ,22873763840.00 ,23023661056.00 ,29728894976.00 ,29437386752.00 ,22994849792.00 ,30124085248.00 ,23746723840.00 ,23497031680.00 ,29659807744.00 ,23025717248.00 ,22824988672.00 ,30416470016.00 ,30122815488.00 ,22780919808.00 ,30584717312.00 ,22814609408.00 ,29434671104.00 ,22605848576.00 ,22872481792.00 ,22875029504.00 ,23164612608.00 ,,1885876666368.00 ,,,,
12:13:15,24212471808.00 ,24194297856.00 ,30358605824.00 ,23841619968.00 ,31023493120.00 ,32797171712.00 ,23867052032.00 ,23247536128.00 ,24071704576.00 ,24333746176.00 ,24323321856.00 ,24291151872.00 ,31728369664.00 ,24100741120.00 ,23965491200.00 ,24524787712.00 ,31872122880.00 ,24452407296.00 ,24085540864.00 ,24698306560.00 ,24223727616.00 ,24365424640.00 ,24426364928.00 ,32062545920.00 ,33058254848.00 ,32512102400.00 ,24107929600.00 ,24248446976.00 ,24150265856.00 ,24424742912.00 ,24887971840.00 ,24128491520.00 ,24363196416.00 ,30924529664.00 ,24197476352.00 ,23527706624.00 ,31506587648.00 ,31900790784.00 ,24629153792.00 ,24102100992.00 ,23751393280.00 ,24434913280.00 ,31738507264.00 ,24250445824.00 ,24624766976.00 ,24179503104.00 ,24342302720.00 ,24859983872.00 ,24100659200.00 ,32162226176.00 ,24171466752.00 ,23635468288.00 ,24508489728.00 ,31077130240.00 ,23901532160.00 ,24182448128.00 ,31277453312.00 ,30896582656.00 ,24094334976.00 ,31649234944.00 ,25041678336.00 ,24607170560.00 ,31277780992.00 ,24196169728.00 ,23988318208.00 ,31802490880.00 ,31710404608.00 ,23887654912.00 ,32068509696.00 ,23906775040.00 ,30909575168.00 ,23834963968.00 ,24011161600.00 ,24098381824.00 ,24264282112.00 ,,1979181912064.00 ,,,,
12:13:30,25551745024.00 ,25379344384.00 ,31811104768.00 ,24565813248.00 ,32681009152.00 ,34191867904.00 ,24998133760.00 ,24410947584.00 ,25124065280.00 ,25390825472.00 ,25363107840.00 ,25308680192.00 ,33316978688.00 ,25365372928.00 ,25037811712.00 ,25731149824.00 ,33438105600.00 ,25755856896.00 ,25182019584.00 ,25772236800.00 ,25280094208.00 ,25373773824.00 ,25496768512.00 ,33549447168.00 ,34658406400.00 ,34032558080.00 ,24936169472.00 ,25153044480.00 ,25288032256.00 ,25627439104.00 ,24887971840.00 ,25119567872.00 ,25409396736.00 ,32465469440.00 ,25206046720.00 ,24903299072.00 ,32852254720.00 ,33499566080.00 ,25639518208.00 ,25170563072.00 ,25041010688.00 ,25639231488.00 ,33148825600.00 ,25313992704.00 ,25673359360.00 ,25340039168.00 ,25448767488.00 ,25897074688.00 ,25086152704.00 ,33667166208.00 ,25365532672.00 ,24698626048.00 ,25778688000.00 ,32500092928.00 ,25241505792.00 ,25386700800.00 ,33106579456.00 ,32365223936.00 ,25152466944.00 ,33111732224.00 ,26366648320.00 ,25642831872.00 ,32910790656.00 ,25373081600.00 ,25217015808.00 ,33565106176.00 ,33336434688.00 ,25074884608.00 ,33636315136.00 ,25153662976.00 ,32493621248.00 ,24852295680.00 ,25121239040.00 ,25205706752.00 ,25505189888.00 ,,2071343157248.00 ,,,,
12:13:45,26538250240.00 ,26265321472.00 ,33299308544.00 ,25263734784.00 ,34190962688.00 ,34191867904.00 ,25849606144.00 ,25508339712.00 ,26117615616.00 ,26299916288.00 ,26304643072.00 ,26332909568.00 ,34830680064.00 ,26377125888.00 ,26012602368.00 ,26685906944.00 ,34746515456.00 ,26693451776.00 ,26097414144.00 ,26737512448.00 ,26224648192.00 ,26372698112.00 ,26549293056.00 ,34939064320.00 ,36123951104.00 ,35798380544.00 ,25825984512.00 ,26076172288.00 ,26438758400.00 ,26650693632.00 ,26031337472.00 ,26226126848.00 ,26438569984.00 ,33700839424.00 ,26163748864.00 ,27069321216.00 ,34070634496.00 ,34811863040.00 ,26759036928.00 ,26119303168.00 ,25925062656.00 ,26643447808.00 ,34361016320.00 ,26431709184.00 ,26811121664.00 ,26420436992.00 ,26481864704.00 ,26907541504.00 ,26117718016.00 ,35312791552.00 ,26425389056.00 ,25652289536.00 ,26947227648.00 ,33762779136.00 ,26146291712.00 ,26487422976.00 ,34444083200.00 ,33649627136.00 ,26151768064.00 ,34541658112.00 ,27480805376.00 ,26959466496.00 ,34396291072.00 ,26253185024.00 ,26329145344.00 ,35033440256.00 ,34737246208.00 ,26029203456.00 ,35195863040.00 ,25988268032.00 ,33890222080.00 ,26059218944.00 ,26264330240.00 ,26245246976.00 ,26341138432.00 ,,2155558428672.00 ,,,,
12:14:00,27409932288.00 ,27224317952.00 ,35871219712.00 ,25999798272.00 ,35655671808.00 ,36930953216.00 ,26696691712.00 ,26432876544.00 ,27090833408.00 ,27205824512.00 ,27172249600.00 ,27292049408.00 ,35972530176.00 ,27444047872.00 ,26914177024.00 ,27642621952.00 ,36071419904.00 ,27649757184.00 ,26917654528.00 ,27755581440.00 ,27138158592.00 ,27347279872.00 ,27440439296.00 ,36200837120.00 ,37373624320.00 ,37078540288.00 ,26665717760.00 ,27058425856.00 ,27289477120.00 ,27491278848.00 ,27070611456.00 ,27082854400.00 ,27442339840.00 ,35004317696.00 ,27017027584.00 ,28008464384.00 ,35191189504.00 ,36110151680.00 ,27751759872.00 ,27086782464.00 ,26787536896.00 ,27621031936.00 ,35636535296.00 ,27294425088.00 ,27663224832.00 ,27287572480.00 ,27287560192.00 ,27980234752.00 ,27047591936.00 ,36493336576.00 ,27320791040.00 ,26533523456.00 ,27842129920.00 ,34949885952.00 ,27144101888.00 ,27563425792.00 ,35713884160.00 ,34939060224.00 ,27233185792.00 ,35790237696.00 ,28532080640.00 ,27806609408.00 ,35595214848.00 ,27285913600.00 ,27122151424.00 ,36343070720.00 ,35970727936.00 ,27019153408.00 ,36387446784.00 ,27101126656.00 ,35360243712.00 ,26937094144.00 ,27224051712.00 ,27226808320.00 ,27452727296.00 ,,2235693182976.00 ,,,,
12:14:15,28471242752.00 ,28061863936.00 ,35871219712.00 ,26647523328.00 ,36835766272.00 ,38056681472.00 ,27617943552.00 ,27323723776.00 ,27940089856.00 ,28062179328.00 ,28153884672.00 ,28166762496.00 ,37138616320.00 ,28369805312.00 ,27814375424.00 ,28496039936.00 ,37149499392.00 ,28510371840.00 ,27774783488.00 ,28681797632.00 ,28160081920.00 ,28225536000.00 ,28364128256.00 ,37465485312.00 ,38619959296.00 ,38203215872.00 ,27644166144.00 ,27925917696.00 ,28231540736.00 ,28426379264.00 ,28919033856.00 ,28020219904.00 ,28291694592.00 ,36152283136.00 ,27999641600.00 ,28008464384.00 ,36447326208.00 ,37359501312.00 ,28590800896.00 ,28017283072.00 ,27780321280.00 ,28563943424.00 ,36885233664.00 ,28146532352.00 ,28498190336.00 ,28215898112.00 ,28220628992.00 ,28827246592.00 ,27908800512.00 ,37740339200.00 ,28397854720.00 ,27590025216.00 ,28925059072.00 ,36136169472.00 ,27987652608.00 ,28402655232.00 ,36887146496.00 ,36012478464.00 ,28080066560.00 ,36994863104.00 ,29450551296.00 ,28660555776.00 ,36808929280.00 ,28139728896.00 ,28093136896.00 ,37616095232.00 ,37220339712.00 ,27893637120.00 ,37505548288.00 ,27981492224.00 ,36506865664.00 ,27783168000.00 ,28078538752.00 ,28141629440.00 ,28139446272.00 ,,2308437598208.00 ,,,,
12:14:30,29286715392.00 ,28923514880.00 ,37075914752.00 ,27250704384.00 ,38143258624.00 ,39194497024.00 ,28403294208.00 ,28326928384.00 ,28810866688.00 ,29034926080.00 ,28996808704.00 ,29003681792.00 ,38293258240.00 ,29140574208.00 ,28674424832.00 ,29401751552.00 ,38467612672.00 ,29446893568.00 ,28695724032.00 ,29532651520.00 ,29033099264.00 ,29080092672.00 ,29199396864.00 ,38603567104.00 ,39769448448.00 ,39509512192.00 ,28488069120.00 ,28780576768.00 ,29184593920.00 ,29252976640.00 ,29768544256.00 ,28801703936.00 ,29175341056.00 ,37273956352.00 ,28772454400.00 ,28850216960.00 ,37558603776.00 ,38539825152.00 ,29457408000.00 ,28881952768.00 ,28576067584.00 ,29358473216.00 ,38028804096.00 ,29078532096.00 ,29504245760.00 ,29075914752.00 ,29069553664.00 ,29688856576.00 ,28833435648.00 ,38826512384.00 ,29207003136.00 ,28362354688.00 ,29765980160.00 ,37310853120.00 ,28835110912.00 ,29246164992.00 ,38135914496.00 ,37385961472.00 ,28932947968.00 ,38128640000.00 ,30282694656.00 ,29739573248.00 ,37944213504.00 ,29056987136.00 ,28914241536.00 ,38793478144.00 ,38374248448.00 ,28778041344.00 ,38823395328.00 ,28816273408.00 ,37772111872.00 ,28713451520.00 ,28993245184.00 ,28934508544.00 ,29108228096.00 ,,2380481359872.00 ,,,,
12:14:45,30233378816.00 ,29792899072.00 ,38195531776.00 ,27854491648.00 ,39113515008.00 ,39194497024.00 ,29275922432.00 ,29174087680.00 ,29699338240.00 ,29838041088.00 ,29825777664.00 ,29889937408.00 ,39515385856.00 ,30016155648.00 ,29492715520.00 ,30217281536.00 ,39667302400.00 ,30304067584.00 ,29485817856.00 ,30435262464.00 ,29833191424.00 ,29922791424.00 ,30030934016.00 ,39713656832.00 ,40926543872.00 ,40673411072.00 ,29274210304.00 ,29654327296.00 ,30139813888.00 ,30081134592.00 ,29768544256.00 ,29674983424.00 ,30013718528.00 ,38431805440.00 ,29677293568.00 ,29736607744.00 ,38666305536.00 ,39704707072.00 ,30442782720.00 ,29730013184.00 ,29440348160.00 ,30243852288.00 ,39181291520.00 ,29975388160.00 ,30256992256.00 ,29938114560.00 ,29950496768.00 ,30567784448.00 ,29720383488.00 ,40066961408.00 ,30065508352.00 ,29238886400.00 ,30640287744.00 ,38425923584.00 ,29756739584.00 ,30113447936.00 ,39208488960.00 ,38372245504.00 ,29790212096.00 ,39249104896.00 ,31149776896.00 ,30517161984.00 ,39244296192.00 ,29882015744.00 ,29839167488.00 ,40006942720.00 ,39608475648.00 ,29650280448.00 ,40016859136.00 ,29679726592.00 ,38924222464.00 ,29661036544.00 ,29857959936.00 ,29793402880.00 ,29901455360.00 ,,2449253421056.00 ,,,,
12:15:00,31013330944.00 ,30675357696.00 ,39410417664.00 ,28485533696.00 ,40293146624.00 ,40371560448.00 ,30144905216.00 ,30024749056.00 ,30578860032.00 ,30637535232.00 ,30638432256.00 ,30769889280.00 ,40593731584.00 ,30879703040.00 ,30381490176.00 ,31084367872.00 ,40658083840.00 ,31180136448.00 ,30377345024.00 ,31298895872.00 ,30656184320.00 ,30747369472.00 ,30891909120.00 ,40883740672.00 ,42107883520.00 ,41878536192.00 ,30071812096.00 ,30541074432.00 ,30928027648.00 ,30948646912.00 ,30648774656.00 ,30551199744.00 ,30903799808.00 ,39628902400.00 ,30519857152.00 ,31392497664.00 ,39767330816.00 ,40822362112.00 ,31292198912.00 ,30529290240.00 ,30241832960.00 ,31143165952.00 ,40266571776.00 ,30756003840.00 ,31065640960.00 ,30813077504.00 ,30832971776.00 ,31439007744.00 ,30543015936.00 ,41143427072.00 ,30870016000.00 ,30048899072.00 ,31446413312.00 ,39598927872.00 ,30579769344.00 ,30992175104.00 ,40322027520.00 ,39546728448.00 ,30676291584.00 ,40336392192.00 ,32046682112.00 ,31319351296.00 ,40326934528.00 ,30739189760.00 ,30669299712.00 ,41170182144.00 ,40700366848.00 ,30551388160.00 ,41199202304.00 ,30552961024.00 ,40017399808.00 ,30456156160.00 ,30742016000.00 ,30650331136.00 ,30791159808.00 ,,2519803846656.00 ,,,,
12:15:15,31768240128.00 ,31411269632.00 ,41543307264.00 ,29029699584.00 ,41455345664.00 ,42688462848.00 ,31043866624.00 ,30825652224.00 ,31367872512.00 ,31468376064.00 ,31498465280.00 ,31508172800.00 ,41684508672.00 ,31777067008.00 ,31212363776.00 ,31902760960.00 ,41766993920.00 ,31975247872.00 ,31271899136.00 ,32119357440.00 ,31547207680.00 ,31510925312.00 ,31770386432.00 ,42100207616.00 ,43244216320.00 ,42831142912.00 ,30950731776.00 ,31359373312.00 ,31673008128.00 ,31846207488.00 ,31515258880.00 ,31423115264.00 ,31796428800.00 ,40715534336.00 ,31341715456.00 ,32304177152.00 ,40926806016.00 ,41931132928.00 ,32065888256.00 ,31338901504.00 ,31063592960.00 ,31858683904.00 ,41386549248.00 ,31510396928.00 ,31976820736.00 ,31602884608.00 ,31650000896.00 ,32258064384.00 ,31284969472.00 ,42268385280.00 ,31653580800.00 ,30875181056.00 ,32294461440.00 ,40650088448.00 ,31458537472.00 ,31816421376.00 ,41440866304.00 ,40690495488.00 ,31540469760.00 ,41465978880.00 ,32841666560.00 ,32143982592.00 ,41453813760.00 ,31624372224.00 ,31526445056.00 ,42200268800.00 ,41826942976.00 ,31291420672.00 ,42089627648.00 ,31420968960.00 ,41183232000.00 ,31307550720.00 ,31624699904.00 ,31563640832.00 ,31592660992.00 ,,2589949018112.00 ,,,,
12:15:30,32655966208.00 ,32220106752.00 ,41543307264.00 ,29633777664.00 ,42606039040.00 ,43570233344.00 ,31723978752.00 ,31609376768.00 ,32109473792.00 ,32232730624.00 ,32170377216.00 ,32358121472.00 ,42761089024.00 ,32434302976.00 ,32003133440.00 ,32644096000.00 ,42801983488.00 ,32790667264.00 ,31961231360.00 ,32845897728.00 ,32243081216.00 ,32306839552.00 ,32488054784.00 ,43036639232.00 ,44184051712.00 ,44030529536.00 ,31699165184.00 ,32122736640.00 ,32557936640.00 ,32578727936.00 ,33077678080.00 ,32173887488.00 ,32474161152.00 ,41764995072.00 ,32165793792.00 ,32304177152.00 ,41895096320.00 ,42908155904.00 ,32891228160.00 ,31947968512.00 ,31958085632.00 ,32757334016.00 ,42362466304.00 ,32397746176.00 ,32779821056.00 ,32373719040.00 ,32406933504.00 ,33036050432.00 ,32199360512.00 ,43289976832.00 ,32480329728.00 ,31775682560.00 ,33063931904.00 ,41681858560.00 ,32148803584.00 ,32627810304.00 ,42479841280.00 ,41673961472.00 ,32237223936.00 ,42566369280.00 ,33591005184.00 ,33041367040.00 ,42483568640.00 ,32287588352.00 ,32273072128.00 ,43329351680.00 ,42872860672.00 ,32105701376.00 ,43226525696.00 ,32162504704.00 ,42177765376.00 ,32043892736.00 ,32326443008.00 ,32358920192.00 ,32364531712.00 ,,2652469198848.00 ,,,,
12:15:45,33300582400.00 ,32872902656.00 ,42560798720.00 ,30125502464.00 ,43648659456.00 ,44657741824.00 ,32352329728.00 ,32406921216.00 ,32786116608.00 ,32996274176.00 ,33042997248.00 ,33017561088.00 ,43718246400.00 ,33250779136.00 ,32734920704.00 ,33388212224.00 ,43822628864.00 ,33450409984.00 ,32627494912.00 ,33577943040.00 ,33017651200.00 ,33016872960.00 ,33220915200.00 ,43967614976.00 ,45204111360.00 ,44914765824.00 ,32447766528.00 ,32832868352.00 ,33212231680.00 ,33314910208.00 ,33815343104.00 ,32994922496.00 ,33198047232.00 ,42708926464.00 ,32839540736.00 ,33064484864.00 ,42760667136.00 ,43893075968.00 ,33619787776.00 ,32464900096.00 ,32614875136.00 ,33433587712.00 ,43314634752.00 ,33082667008.00 ,33526472704.00 ,33109975040.00 ,33129402368.00 ,33694687232.00 ,32843395072.00 ,44243001344.00 ,33203384320.00 ,32507105280.00 ,33904885760.00 ,42648072192.00 ,32896397312.00 ,33299542016.00 ,43439890432.00 ,42671562752.00 ,33044877312.00 ,43533209600.00 ,34403401728.00 ,33694760960.00 ,43488096256.00 ,33109254144.00 ,33022480384.00 ,44279861248.00 ,43903574016.00 ,32841035776.00 ,44153073664.00 ,32982663168.00 ,43190833152.00 ,32770740224.00 ,33049206784.00 ,33104838656.00 ,33092734976.00 ,,2712076607488.00 ,,,,
12:16:00,34010255360.00 ,33600393216.00 ,43507707904.00 ,30673362944.00 ,44571684864.00 ,44657741824.00 ,32800055296.00 ,33122078720.00 ,33442615296.00 ,33631186944.00 ,33694679040.00 ,33513369600.00 ,44634652672.00 ,33971761152.00 ,33458376704.00 ,34034159616.00 ,44656844800.00 ,34146889728.00 ,33266143232.00 ,34236571648.00 ,33532669952.00 ,33574113280.00 ,33949462528.00 ,44821729280.00 ,46051610624.00 ,45773418496.00 ,33092366336.00 ,33345044480.00 ,33880133632.00 ,33894600704.00 ,34529144832.00 ,33642713088.00 ,33909329920.00 ,43586437120.00 ,33468293120.00 ,33794699264.00 ,43766820864.00 ,44783243264.00 ,34249363456.00 ,32904036352.00 ,33111883776.00 ,34040152064.00 ,44175765504.00 ,33725751296.00 ,34168451072.00 ,33683988480.00 ,33778290688.00 ,34040094720.00 ,33501249536.00 ,45227143168.00 ,33865957376.00 ,33106489344.00 ,34539548672.00 ,43572801536.00 ,33655611392.00 ,34133516288.00 ,44341276672.00 ,43607457792.00 ,33752752128.00 ,44384604160.00 ,35049680896.00 ,34399268864.00 ,44460052480.00 ,33809952768.00 ,33748275200.00 ,45363003392.00 ,44850311168.00 ,33542205440.00 ,45007503360.00 ,33678831616.00 ,44115406848.00 ,33433587712.00 ,33843912704.00 ,33809915904.00 ,33767047168.00 ,,2765471502336.00 ,,,,
12:16:15,34451505152.00 ,33959632896.00 ,44353818624.00 ,31058530304.00 ,45439205376.00 ,45591171072.00 ,33241559040.00 ,33758003200.00 ,34075013120.00 ,33993375744.00 ,34106126336.00 ,33943076864.00 ,45419843584.00 ,34472824832.00 ,33955835904.00 ,34606813184.00 ,45394235392.00 ,34672193536.00 ,33920962560.00 ,34819129344.00 ,33963884544.00 ,34001223680.00 ,34446376960.00 ,45625651200.00 ,46847582208.00 ,46613581824.00 ,33536282624.00 ,33706725376.00 ,34462482432.00 ,34309369856.00 ,34529144832.00 ,34224738304.00 ,34348670976.00 ,44460310528.00 ,33830383616.00 ,35060793344.00 ,44202225664.00 ,45577273344.00 ,34827124736.00 ,33282813952.00 ,33342869504.00 ,34678927360.00 ,44821884928.00 ,34304995328.00 ,34527690752.00 ,34131333120.00 ,34273128448.00 ,34490728448.00 ,33849446400.00 ,45960011776.00 ,34505416704.00 ,33705136128.00 ,35104800768.00 ,44370501632.00 ,34193408000.00 ,34583023616.00 ,45003870208.00 ,44309106688.00 ,34110357504.00 ,45242871808.00 ,35691851776.00 ,34961195008.00 ,45290512384.00 ,34321313792.00 ,34292363264.00 ,46009004032.00 ,45698703360.00 ,33985597440.00 ,45884559360.00 ,34325012480.00 ,44917575680.00 ,33648795648.00 ,34478886912.00 ,34370650112.00 ,34344386560.00 ,,2808819412992.00 ,,,,
