Time,emr-worker-100/used,emr-worker-101/used,emr-worker-102/used,emr-worker-103/used,emr-worker-104/used,emr-worker-105/used,emr-worker-106/used,emr-worker-107/used,emr-worker-108/used,emr-worker-109/used,emr-worker-110/used,emr-worker-111/used,emr-worker-112/used,emr-worker-113/used,emr-worker-114/used,emr-worker-115/used,emr-worker-116/used,emr-worker-117/used,emr-worker-118/used,emr-worker-119/used,emr-worker-120/used,emr-worker-121/used,emr-worker-61/used,emr-worker-62/used,emr-worker-63/used,emr-worker-64/used,emr-worker-65/used,emr-worker-66/used,emr-worker-67/used,emr-worker-68/used,emr-worker-69/used,emr-worker-70/used,emr-worker-71/used,emr-worker-72/used,emr-worker-73/used,emr-worker-74/used,emr-worker-75/used,emr-worker-76/used,emr-worker-77/used,emr-worker-78/used,emr-worker-79/used,emr-worker-80/used,emr-worker-81/used,emr-worker-82/used,emr-worker-83/used,emr-worker-84/used,emr-worker-85/used,emr-worker-86/used,emr-worker-87/used,emr-worker-88/used,emr-worker-89/used,emr-worker-90/used,emr-worker-91/used,emr-worker-92/used,emr-worker-93/used,emr-worker-94/used,emr-worker-95/used,emr-worker-96/used,emr-worker-97/used,emr-worker-98/used,emr-worker-99/used,,
13:53:15,2754871296.00 ,2804588544.00 ,4046925824.00 ,2906693632.00 ,7763038208.00 ,2834550784.00 ,7919439872.00 ,8451530752.00 ,2888294400.00 ,7968583680.00 ,2908168192.00 ,2943971328.00 ,2876444672.00 ,8439578624.00 ,2883227648.00 ,3225829376.00 ,7909232640.00 ,7806681088.00 ,2938265600.00 ,2940530688.00 ,2873622528.00 ,7711191040.00 ,7791415296.00 ,2833514496.00 ,2844114944.00 ,7718653952.00 ,2837553152.00 ,3025592320.00 ,7786143744.00 ,8243662848.00 ,7734124544.00 ,7775023104.00 ,7818731520.00 ,8486916096.00 ,2742767616.00 ,7664713728.00 ,7808970752.00 ,7737802752.00 ,2782502912.00 ,8130846720.00 ,8032448512.00 ,7748755456.00 ,2743603200.00 ,7846690816.00 ,7764180992.00 ,2733191168.00 ,7789957120.00 ,2729246720.00 ,7862571008.00 ,7877521408.00 ,7817818112.00 ,7809032192.00 ,7795347456.00 ,7835283456.00 ,7794610176.00 ,2775990272.00 ,7700062208.00 ,8089550848.00 ,7774339072.00 ,7762300928.00 ,7772688384.00 ,,361613500416.00 
13:53:30,2755493888.00 ,2811342848.00 ,4640145408.00 ,2909134848.00 ,8768610304.00 ,2822914048.00 ,8774909952.00 ,8674246656.00 ,2889248768.00 ,8788451328.00 ,2918584320.00 ,2947432448.00 ,2876665856.00 ,8611471360.00 ,2884993024.00 ,3229417472.00 ,8727515136.00 ,8695250944.00 ,2939617280.00 ,2943234048.00 ,2876682240.00 ,8732532736.00 ,8488566784.00 ,2834432000.00 ,2844385280.00 ,8643600384.00 ,2830712832.00 ,3021348864.00 ,8687710208.00 ,9059815424.00 ,8645410816.00 ,8677441536.00 ,8726634496.00 ,8799137792.00 ,2741936128.00 ,8629145600.00 ,8714960896.00 ,8645070848.00 ,2783248384.00 ,8739307520.00 ,8931590144.00 ,8640868352.00 ,2741440512.00 ,8601071616.00 ,8664395776.00 ,2734501888.00 ,8706887680.00 ,2726920192.00 ,8767971328.00 ,8778047488.00 ,8719282176.00 ,8728764416.00 ,8614068224.00 ,8713904128.00 ,8703504384.00 ,2779668480.00 ,8600236032.00 ,8727031808.00 ,8691884032.00 ,8596148224.00 ,8596443136.00 ,,392495390720.00 
13:53:45,2751819776.00 ,2805628928.00 ,6681317376.00 ,2910404608.00 ,8937734144.00 ,2825945088.00 ,8936955904.00 ,8870461440.00 ,2898804736.00 ,8977678336.00 ,2921070592.00 ,2948431872.00 ,2876686336.00 ,8838483968.00 ,2885480448.00 ,3228733440.00 ,8897773568.00 ,8952815616.00 ,2939768832.00 ,2938126336.00 ,2875834368.00 ,8907923456.00 ,8759517184.00 ,2837798912.00 ,2844827648.00 ,8725839872.00 ,2829053952.00 ,3030749184.00 ,8788410368.00 ,9247313920.00 ,8724721664.00 ,8761454592.00 ,8819904512.00 ,8977444864.00 ,2742767616.00 ,8797409280.00 ,8807211008.00 ,8724975616.00 ,2781671424.00 ,8883621888.00 ,9013030912.00 ,8733396992.00 ,2743468032.00 ,8777641984.00 ,8750292992.00 ,2735652864.00 ,8796622848.00 ,2730217472.00 ,8857911296.00 ,8884183040.00 ,8826126336.00 ,8823795712.00 ,8778559488.00 ,8794861568.00 ,8792072192.00 ,2779418624.00 ,8684810240.00 ,8824881152.00 ,8782381056.00 ,8772657152.00 ,8762552320.00 ,,399537106944.00 
13:54:00,2755162112.00 ,2814738432.00 ,6923210752.00 ,2908672000.00 ,8971710464.00 ,2822119424.00 ,8963092480.00 ,8892166144.00 ,2888671232.00 ,9000054784.00 ,2921680896.00 ,2960470016.00 ,2876649472.00 ,8843190272.00 ,2887032832.00 ,3228848128.00 ,8930177024.00 ,8974487552.00 ,2939396096.00 ,2939285504.00 ,2877198336.00 ,8929263616.00 ,8783515648.00 ,2828824576.00 ,2844647424.00 ,8755834880.00 ,2833113088.00 ,3028996096.00 ,8820834304.00 ,9265979392.00 ,8734420992.00 ,8788176896.00 ,8850534400.00 ,9135472640.00 ,2740551680.00 ,8802947072.00 ,8828997632.00 ,8745721856.00 ,2783674368.00 ,8892768256.00 ,9041399808.00 ,8758738944.00 ,2744238080.00 ,8817455104.00 ,8778424320.00 ,2735255552.00 ,8816812032.00 ,2731651072.00 ,8884453376.00 ,8898904064.00 ,8846524416.00 ,8840896512.00 ,8810360832.00 ,8822034432.00 ,8820563968.00 ,2780639232.00 ,8710127616.00 ,8872509440.00 ,8809234432.00 ,8793686016.00 ,8801857536.00 ,,400828055552.00 
13:54:15,2753875968.00 ,2798542848.00 ,6932492288.00 ,2909962240.00 ,8973656064.00 ,2831527936.00 ,8965386240.00 ,8958586880.00 ,2887548928.00 ,9003667456.00 ,2918055936.00 ,2945335296.00 ,2874548224.00 ,8919797760.00 ,2881986560.00 ,3222142976.00 ,8932413440.00 ,8973029376.00 ,2950930432.00 ,2953424896.00 ,2873942016.00 ,8926732288.00 ,8780484608.00 ,2828636160.00 ,2839318528.00 ,8750944256.00 ,2834821120.00 ,3025817600.00 ,8831594496.00 ,9260785664.00 ,8743804928.00 ,8787312640.00 ,8843239424.00 ,9136951296.00 ,2738036736.00 ,8811909120.00 ,8822976512.00 ,8741036032.00 ,2782621696.00 ,8911699968.00 ,9040355328.00 ,8746549248.00 ,2739224576.00 ,8812466176.00 ,8772935680.00 ,2731421696.00 ,8811245568.00 ,2724818944.00 ,8884506624.00 ,8899362816.00 ,8842596352.00 ,8831000576.00 ,8815857664.00 ,8823644160.00 ,8821112832.00 ,2773770240.00 ,8709898240.00 ,8868749312.00 ,8804823040.00 ,8792752128.00 ,8800772096.00 ,,400907440128.00 
13:54:30,2749517824.00 ,2804998144.00 ,8082567168.00 ,2909392896.00 ,8983244800.00 ,2822508544.00 ,8965279744.00 ,8958533632.00 ,2891227136.00 ,8999223296.00 ,2920349696.00 ,2946818048.00 ,2876530688.00 ,8920002560.00 ,2883510272.00 ,3227086848.00 ,8929943552.00 ,8984850432.00 ,2943639552.00 ,2941288448.00 ,2876645376.00 ,8929484800.00 ,8782495744.00 ,2828763136.00 ,2837553152.00 ,8750424064.00 ,2824118272.00 ,3033350144.00 ,8813944832.00 ,9261387776.00 ,8746328064.00 ,8787329024.00 ,8839151616.00 ,9215479808.00 ,2736586752.00 ,8817119232.00 ,8823590912.00 ,8743034880.00 ,2777108480.00 ,8915836928.00 ,9037058048.00 ,8751927296.00 ,2739945472.00 ,8833236992.00 ,8774332416.00 ,2728927232.00 ,8810467328.00 ,2719313920.00 ,8882606080.00 ,8896716800.00 ,8841736192.00 ,8828538880.00 ,8804896768.00 ,8854302720.00 ,8820494336.00 ,2774671360.00 ,8709607424.00 ,8895000576.00 ,8805572608.00 ,8791908352.00 ,8795537408.00 ,,402177044480.00 
13:54:45,2735869952.00 ,2795122688.00 ,2917433344.00 ,2899365888.00 ,2893160448.00 ,2833141760.00 ,2864058368.00 ,2869993472.00 ,2891644928.00 ,2912165888.00 ,2917187584.00 ,2943836160.00 ,2873495552.00 ,2839826432.00 ,2877280256.00 ,3232149504.00 ,2866454528.00 ,2934996992.00 ,2944274432.00 ,2938929152.00 ,2875879424.00 ,2848735232.00 ,2766962688.00 ,2821169152.00 ,2834923520.00 ,2704351232.00 ,2822455296.00 ,2729394176.00 ,2743222272.00 ,3180826624.00 ,2715656192.00 ,2748981248.00 ,2757578752.00 ,2795212800.00 ,2740985856.00 ,2783010816.00 ,2763128832.00 ,2698096640.00 ,2777251840.00 ,2749722624.00 ,2985328640.00 ,2705571840.00 ,2743967744.00 ,2792550400.00 ,2724106240.00 ,2724286464.00 ,2747260928.00 ,2729992192.00 ,2801487872.00 ,2835042304.00 ,2784681984.00 ,2746925056.00 ,2780700672.00 ,2808336384.00 ,2760769536.00 ,2770501632.00 ,2664927232.00 ,2763472896.00 ,2730782720.00 ,2731814912.00 ,2713944064.00 ,,171884384256.00 
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2755493888.00 ,2816098304.00 ,8082567168.00 ,2910404608.00 ,8983244800.00 ,2834935808.00 ,8965386240.00 ,8958586880.00 ,2898804736.00 ,9003667456.00 ,2921680896.00 ,2960470016.00 ,2886885376.00 ,8920002560.00 ,2887364608.00 ,3232149504.00 ,8932413440.00 ,8984850432.00 ,2950930432.00 ,2957680640.00 ,2886086656.00 ,8929484800.00 ,8783515648.00 ,2837798912.00 ,2844827648.00 ,8755834880.00 ,2837553152.00 ,3033350144.00 ,8831594496.00 ,9265979392.00 ,8746328064.00 ,8788176896.00 ,8850534400.00 ,9215479808.00 ,2746552320.00 ,8817119232.00 ,8828997632.00 ,8745721856.00 ,2783674368.00 ,8915836928.00 ,9041399808.00 ,8758738944.00 ,2749210624.00 ,8833236992.00 ,8778424320.00 ,2742603776.00 ,8816812032.00 ,2739134464.00 ,8884506624.00 ,8899362816.00 ,8846524416.00 ,8840896512.00 ,8815857664.00 ,8854302720.00 ,8821112832.00 ,2780639232.00 ,8710127616.00 ,8895000576.00 ,8809234432.00 ,8793686016.00 ,8801857536.00 ,,402500734976.00 
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:55:00,2736181248.00 ,2801332224.00 ,2912645120.00 ,2899046400.00 ,2892812288.00 ,2822049792.00 ,2865418240.00 ,2866855936.00 ,2892443648.00 ,2910908416.00 ,2916986880.00 ,2944483328.00 ,2882207744.00 ,2839121920.00 ,2889388032.00 ,3233116160.00 ,2862526464.00 ,2934079488.00 ,2944647168.00 ,2936963072.00 ,2881892352.00 ,2852249600.00 ,2766524416.00 ,2821001216.00 ,2834894848.00 ,2704302080.00 ,2820628480.00 ,2728288256.00 ,2740170752.00 ,3179307008.00 ,2716000256.00 ,2742050816.00 ,2749583360.00 ,2789474304.00 ,2743140352.00 ,2770161664.00 ,2758516736.00 ,2695045120.00 ,2776072192.00 ,2743083008.00 ,2978029568.00 ,2705629184.00 ,2758909952.00 ,2790801408.00 ,2722996224.00 ,2725044224.00 ,2742849536.00 ,2729275392.00 ,2801610752.00 ,2826317824.00 ,2780696576.00 ,2747604992.00 ,2775318528.00 ,2793205760.00 ,2762293248.00 ,2772881408.00 ,2664988672.00 ,2744156160.00 ,2721673216.00 ,2729791488.00 ,2707021824.00 ,,171776696320.00 
13:55:15,2734211072.00 ,2793967616.00 ,2910814208.00 ,2904641536.00 ,2890207232.00 ,2833776640.00 ,2865324032.00 ,2862182400.00 ,2886934528.00 ,2910773248.00 ,2913947648.00 ,2941263872.00 ,2875006976.00 ,2838388736.00 ,2873073664.00 ,3239264256.00 ,2860081152.00 ,2925944832.00 ,2940719104.00 ,2940166144.00 ,2872782848.00 ,2852155392.00 ,2772963328.00 ,2828873728.00 ,2836942848.00 ,2717777920.00 ,2821820416.00 ,2727649280.00 ,2741616640.00 ,3179065344.00 ,2716852224.00 ,2745458688.00 ,2752172032.00 ,2789720064.00 ,2740920320.00 ,2773102592.00 ,2760404992.00 ,2697125888.00 ,2777063424.00 ,2747232256.00 ,2979315712.00 ,2704228352.00 ,2751414272.00 ,2792509440.00 ,2723512320.00 ,2739023872.00 ,2757627904.00 ,2728574976.00 ,2801143808.00 ,2826649600.00 ,2791202816.00 ,2749935616.00 ,2775265280.00 ,2794401792.00 ,2758242304.00 ,2769920000.00 ,2676232192.00 ,2746023936.00 ,2723004416.00 ,2728550400.00 ,2711990272.00 ,,171821158400.00 
13:55:30,2735329280.00 ,2802393088.00 ,2913263616.00 ,2906877952.00 ,2891952128.00 ,2823446528.00 ,2866438144.00 ,2866151424.00 ,2891599872.00 ,2910048256.00 ,2914705408.00 ,2944720896.00 ,2875191296.00 ,2839314432.00 ,2875744256.00 ,3234492416.00 ,2859343872.00 ,2928701440.00 ,2942500864.00 ,2940116992.00 ,2877317120.00 ,2851573760.00 ,2773819392.00 ,2828918784.00 ,2833530880.00 ,2699878400.00 ,2817982464.00 ,2723737600.00 ,2736652288.00 ,3176140800.00 ,2716913664.00 ,2745069568.00 ,2752561152.00 ,2791088128.00 ,2740076544.00 ,2774179840.00 ,2760388608.00 ,2694434816.00 ,2776084480.00 ,2744655872.00 ,2974523392.00 ,2706194432.00 ,2749108224.00 ,2802360320.00 ,2719846400.00 ,2720575488.00 ,2742595584.00 ,2724233216.00 ,2800787456.00 ,2829602816.00 ,2781831168.00 ,2743533568.00 ,2775736320.00 ,2793410560.00 ,2757943296.00 ,2774110208.00 ,2658283520.00 ,2744676352.00 ,2723663872.00 ,2729226240.00 ,2712416256.00 ,,171741995008.00 
13:55:45,2735570944.00 ,2794438656.00 ,2911891456.00 ,2907045888.00 ,2896830464.00 ,2834362368.00 ,2862510080.00 ,2863001600.00 ,2892943360.00 ,2910109696.00 ,2915209216.00 ,2944258048.00 ,2873884672.00 ,2838487040.00 ,2876153856.00 ,3234873344.00 ,2861592576.00 ,2930241536.00 ,2942427136.00 ,2952409088.00 ,2874617856.00 ,2848882688.00 ,2770407424.00 ,2828845056.00 ,2836291584.00 ,2701389824.00 ,2822991872.00 ,2726428672.00 ,2738434048.00 ,3173617664.00 ,2714824704.00 ,2743185408.00 ,2748755968.00 ,2789765120.00 ,2752593920.00 ,2772606976.00 ,2760065024.00 ,2694742016.00 ,2778263552.00 ,2745835520.00 ,2974244864.00 ,2710810624.00 ,2750545920.00 ,2790252544.00 ,2719477760.00 ,2722742272.00 ,2740334592.00 ,2723737600.00 ,2801782784.00 ,2826686464.00 ,2778537984.00 ,2745450496.00 ,2772676608.00 ,2790612992.00 ,2758131712.00 ,2770898944.00 ,2660577280.00 ,2743607296.00 ,2723667968.00 ,2725515264.00 ,2711121920.00 ,,171742199808.00 
13:56:00,2734051328.00 ,2803941376.00 ,2916503552.00 ,2905747456.00 ,2898489344.00 ,2822860800.00 ,2863230976.00 ,2867802112.00 ,2893131776.00 ,2910363648.00 ,2915540992.00 ,2943500288.00 ,2875039744.00 ,2837041152.00 ,2876837888.00 ,3236298752.00 ,2860421120.00 ,2929451008.00 ,2941378560.00 ,2938671104.00 ,2874744832.00 ,2850811904.00 ,2769268736.00 ,2829737984.00 ,2834509824.00 ,2701324288.00 ,2825523200.00 ,2725232640.00 ,2736148480.00 ,3175649280.00 ,2714173440.00 ,2740088832.00 ,2749575168.00 ,2787311616.00 ,2741796864.00 ,2769555456.00 ,2759475200.00 ,2693484544.00 ,2778103808.00 ,2744647680.00 ,2975866880.00 ,2704044032.00 ,2753441792.00 ,2790596608.00 ,2724515840.00 ,2723078144.00 ,2741874688.00 ,2725425152.00 ,2800738304.00 ,2828365824.00 ,2776625152.00 ,2745208832.00 ,2771881984.00 ,2790916096.00 ,2757046272.00 ,2774728704.00 ,2663272448.00 ,2743984128.00 ,2719424512.00 ,2727346176.00 ,2723581952.00 ,,171733430272.00 
13:56:15,2734936064.00 ,2794844160.00 ,2906796032.00 ,2905894912.00 ,2891608064.00 ,2835120128.00 ,2877890560.00 ,2866352128.00 ,2889297920.00 ,2909302784.00 ,2910633984.00 ,2939129856.00 ,2874187776.00 ,2835873792.00 ,2874949632.00 ,3231682560.00 ,2856914944.00 ,2922917888.00 ,2941153280.00 ,2941108224.00 ,2872807424.00 ,2849705984.00 ,2768375808.00 ,2830381056.00 ,2840903680.00 ,2701611008.00 ,2824638464.00 ,2725269504.00 ,2736140288.00 ,3174309888.00 ,2716262400.00 ,2740518912.00 ,2748502016.00 ,2787696640.00 ,2739871744.00 ,2770907136.00 ,2757922816.00 ,2693939200.00 ,2778959872.00 ,2745593856.00 ,2975383552.00 ,2705149952.00 ,2751995904.00 ,2791399424.00 ,2724618240.00 ,2727497728.00 ,2741235712.00 ,2726457344.00 ,2802020352.00 ,2828324864.00 ,2778046464.00 ,2745462784.00 ,2772471808.00 ,2791153664.00 ,2758443008.00 ,2770706432.00 ,2664308736.00 ,2743996416.00 ,2720415744.00 ,2725453824.00 ,2708987904.00 ,,171698442240.00 
13:56:30,2733715456.00 ,2800205824.00 ,2909593600.00 ,3196637184.00 ,2896744448.00 ,2823639040.00 ,3053309952.00 ,3056738304.00 ,2905190400.00 ,3236454400.00 ,2915594240.00 ,2943344640.00 ,2875076608.00 ,3081383936.00 ,2876497920.00 ,3290632192.00 ,3122524160.00 ,2926288896.00 ,3195543552.00 ,2941145088.00 ,2873925632.00 ,2851381248.00 ,3007655936.00 ,2844565504.00 ,3160453120.00 ,3031769088.00 ,3164303360.00 ,2721894400.00 ,3063083008.00 ,3506896896.00 ,3043713024.00 ,3062116352.00 ,3084382208.00 ,3006148608.00 ,2740072448.00 ,3008135168.00 ,3086303232.00 ,3037941760.00 ,2779254784.00 ,3081719808.00 ,3300798464.00 ,2702905344.00 ,2750578688.00 ,3113463808.00 ,3054149632.00 ,2724343808.00 ,3069874176.00 ,2724864000.00 ,3125608448.00 ,3153952768.00 ,3104542720.00 ,3076370432.00 ,3098955776.00 ,3118002176.00 ,3082670080.00 ,3099295744.00 ,2991579136.00 ,3067084800.00 ,3050778624.00 ,3041861632.00 ,3036119040.00 ,,183423774720.00 
