Time,emr-header-1/used,emr-worker-1/used,emr-worker-10/used,emr-worker-11/used,emr-worker-12/used,emr-worker-13/used,emr-worker-14/used,emr-worker-15/used,emr-worker-16/used,emr-worker-17/used,emr-worker-18/used,emr-worker-19/used,emr-worker-2/used,emr-worker-20/used,emr-worker-21/used,emr-worker-22/used,emr-worker-23/used,emr-worker-24/used,emr-worker-25/used,emr-worker-26/used,emr-worker-27/used,emr-worker-28/used,emr-worker-29/used,emr-worker-3/used,emr-worker-30/used,emr-worker-31/used,emr-worker-32/used,emr-worker-33/used,emr-worker-34/used,emr-worker-35/used,emr-worker-36/used,emr-worker-37/used,emr-worker-38/used,emr-worker-39/used,emr-worker-4/used,emr-worker-40/used,emr-worker-41/used,emr-worker-42/used,emr-worker-43/used,emr-worker-44/used,emr-worker-45/used,emr-worker-46/used,emr-worker-47/used,emr-worker-48/used,emr-worker-49/used,emr-worker-5/used,emr-worker-50/used,emr-worker-51/used,emr-worker-52/used,emr-worker-53/used,emr-worker-54/used,emr-worker-55/used,emr-worker-56/used,emr-worker-57/used,emr-worker-58/used,emr-worker-59/used,emr-worker-6/used,emr-worker-60/used,emr-worker-7/used,emr-worker-8/used,emr-worker-9/used,,,,,,
13:55:30,9721606144.00 ,2935660544.00 ,2746413056.00 ,2789306368.00 ,2718879744.00 ,2766917632.00 ,2780299264.00 ,2763452416.00 ,2763104256.00 ,2714718208.00 ,2709721088.00 ,2704781312.00 ,2629910528.00 ,2755768320.00 ,2741764096.00 ,2777300992.00 ,2817855488.00 ,2742697984.00 ,2662273024.00 ,2766360576.00 ,2745233408.00 ,2762870784.00 ,2786676736.00 ,2786529280.00 ,2754441216.00 ,2750275584.00 ,2808094720.00 ,2736611328.00 ,2681479168.00 ,2765463552.00 ,2746789888.00 ,2775158784.00 ,2716884992.00 ,2710949888.00 ,2576613376.00 ,2775965696.00 ,2769977344.00 ,2766856192.00 ,2798981120.00 ,2752753664.00 ,2811834368.00 ,2596438016.00 ,2753077248.00 ,2755678208.00 ,2588561408.00 ,2750189568.00 ,2573533184.00 ,2795032576.00 ,2509795328.00 ,2717458432.00 ,2873683968.00 ,2767331328.00 ,2777243648.00 ,2813890560.00 ,2734944256.00 ,2750185472.00 ,2756063232.00 ,2738028544.00 ,2768556032.00 ,2841612288.00 ,2678247424.00 ,,174328782848.00 ,,,,
13:55:45,9717792768.00 ,2927333376.00 ,2747244544.00 ,2791858176.00 ,2718965760.00 ,2767724544.00 ,2782445568.00 ,2766172160.00 ,2762260480.00 ,2704728064.00 ,2710339584.00 ,2705797120.00 ,2630205440.00 ,2738335744.00 ,2743476224.00 ,2778103808.00 ,2817630208.00 ,2742525952.00 ,2677952512.00 ,2765656064.00 ,2747191296.00 ,2761367552.00 ,2786160640.00 ,2789199872.00 ,2758352896.00 ,2749440000.00 ,2811801600.00 ,2734383104.00 ,2685689856.00 ,2762907648.00 ,2751504384.00 ,2775199744.00 ,2719424512.00 ,2707447808.00 ,2579148800.00 ,2778873856.00 ,2770849792.00 ,2769002496.00 ,2800529408.00 ,2745950208.00 ,2811236352.00 ,2595643392.00 ,2754691072.00 ,2758074368.00 ,2586710016.00 ,2746703872.00 ,2571378688.00 ,2793893888.00 ,2508562432.00 ,2715406336.00 ,2876694528.00 ,2766569472.00 ,2775089152.00 ,2815213568.00 ,2735476736.00 ,2749095936.00 ,2761199616.00 ,2733281280.00 ,2769981440.00 ,2839859200.00 ,2676920320.00 ,,174322655232.00 ,,,,
13:56:00,9725177856.00 ,2940780544.00 ,2747793408.00 ,2790395904.00 ,2723430400.00 ,2767470592.00 ,2782027776.00 ,2782674944.00 ,2762596352.00 ,2703368192.00 ,2711384064.00 ,2703437824.00 ,2641485824.00 ,2735779840.00 ,2740105216.00 ,2778238976.00 ,2817155072.00 ,2741334016.00 ,2664312832.00 ,2766761984.00 ,2745126912.00 ,2755887104.00 ,2784153600.00 ,2787205120.00 ,2756169728.00 ,2745708544.00 ,2809278464.00 ,2734727168.00 ,2676035584.00 ,2761293824.00 ,2750562304.00 ,2770022400.00 ,2719289344.00 ,2708885504.00 ,2579791872.00 ,2780176384.00 ,2772328448.00 ,2770173952.00 ,2800193536.00 ,2745999360.00 ,2808397824.00 ,2594410496.00 ,2752454656.00 ,2763997184.00 ,2584170496.00 ,2746929152.00 ,2572005376.00 ,2800668672.00 ,2510647296.00 ,2716954624.00 ,2875392000.00 ,2765152256.00 ,2773176320.00 ,2815451136.00 ,2737262592.00 ,2743648256.00 ,2753925120.00 ,2743091200.00 ,2769719296.00 ,2837344256.00 ,2674884608.00 ,,174318403584.00 ,,,,
13:56:15,9726431232.00 ,2935635968.00 ,2747437056.00 ,2791620608.00 ,2727366656.00 ,2767585280.00 ,2782171136.00 ,2765893632.00 ,2764910592.00 ,2704265216.00 ,2712506368.00 ,2716626944.00 ,2629820416.00 ,2745827328.00 ,2742214656.00 ,2786234368.00 ,2829713408.00 ,2741915648.00 ,2664775680.00 ,2765770752.00 ,2746687488.00 ,2756448256.00 ,2783793152.00 ,2787901440.00 ,2756030464.00 ,2746466304.00 ,2811584512.00 ,2745008128.00 ,2677477376.00 ,2762530816.00 ,2746957824.00 ,2773700608.00 ,2720096256.00 ,2716381184.00 ,2578894848.00 ,2780024832.00 ,2772140032.00 ,2770100224.00 ,2799923200.00 ,2744737792.00 ,2807984128.00 ,2594770944.00 ,2753544192.00 ,2757296128.00 ,2585468928.00 ,2748358656.00 ,2573189120.00 ,2792161280.00 ,2510471168.00 ,2716434432.00 ,2873786368.00 ,2767519744.00 ,2774171648.00 ,2816786432.00 ,2737278976.00 ,2746175488.00 ,2755031040.00 ,2731593728.00 ,2768850944.00 ,2839334912.00 ,2676858880.00 ,,174352674816.00 ,,,,
13:56:30,10281893888.00 ,2933436416.00 ,3070922752.00 ,3115819008.00 ,2727235584.00 ,3095973888.00 ,3114082304.00 ,3095195648.00 ,3090657280.00 ,3033030656.00 ,3042295808.00 ,2959097856.00 ,2628337664.00 ,2751803392.00 ,2849521664.00 ,3052371968.00 ,3148034048.00 ,3068248064.00 ,2962608128.00 ,3092389888.00 ,3070877696.00 ,2852626432.00 ,3018571776.00 ,3117342720.00 ,3084894208.00 ,3075776512.00 ,2872643584.00 ,2758684672.00 ,3011686400.00 ,3090997248.00 ,3074322432.00 ,3103035392.00 ,3052560384.00 ,2841620480.00 ,2575568896.00 ,2776473600.00 ,2782773248.00 ,2765934592.00 ,3138502656.00 ,2742431744.00 ,3146584064.00 ,2922168320.00 ,3075047424.00 ,3082584064.00 ,2924425216.00 ,2750550016.00 ,2900033536.00 ,3118612480.00 ,2509086720.00 ,3044147200.00 ,2870116352.00 ,3095547904.00 ,3112034304.00 ,3158556672.00 ,3064037376.00 ,3072491520.00 ,3080335360.00 ,3058020352.00 ,2778730496.00 ,2838097920.00 ,3004366848.00 ,,188525854720.00 ,,,,
13:56:45,10392272896.00 ,2927669248.00 ,3184824320.00 ,3190886400.00 ,2723844096.00 ,3167543296.00 ,3198152704.00 ,3182125056.00 ,3161104384.00 ,3138809856.00 ,3123867648.00 ,3111522304.00 ,2628165632.00 ,2734817280.00 ,3144261632.00 ,6749253632.00 ,7961657344.00 ,3145076736.00 ,2961891328.00 ,3180580864.00 ,3146440704.00 ,3175501824.00 ,3168854016.00 ,3180228608.00 ,3161522176.00 ,3163070464.00 ,3207380992.00 ,2752032768.00 ,3088142336.00 ,7913996288.00 ,3150696448.00 ,3172917248.00 ,3134017536.00 ,3119714304.00 ,2978639872.00 ,2790191104.00 ,2772889600.00 ,2767847424.00 ,3213737984.00 ,2742050816.00 ,3197718528.00 ,3003686912.00 ,3163693056.00 ,3165704192.00 ,2988969984.00 ,2763612160.00 ,2972229632.00 ,3193008128.00 ,2509570048.00 ,3155193856.00 ,2873626624.00 ,3184844800.00 ,3190652928.00 ,3226738688.00 ,3143204864.00 ,3146678272.00 ,3154972672.00 ,3138088960.00 ,2768162816.00 ,3219668992.00 ,3099697152.00 ,,207067922432.00 ,,,,
13:57:00,10289725440.00 ,2929311744.00 ,3187560448.00 ,3238539264.00 ,2726469632.00 ,3202482176.00 ,3231895552.00 ,3216998400.00 ,3186741248.00 ,3143114752.00 ,3142930432.00 ,3147616256.00 ,2633252864.00 ,2735058944.00 ,3196440576.00 ,6741327872.00 ,7976796160.00 ,3174998016.00 ,2960613376.00 ,3194863616.00 ,3177807872.00 ,3216154624.00 ,3188768768.00 ,3221995520.00 ,3194064896.00 ,3198619648.00 ,3234099200.00 ,2752077824.00 ,3118452736.00 ,7963578368.00 ,3176701952.00 ,3206422528.00 ,3163013120.00 ,3154731008.00 ,3009220608.00 ,2778828800.00 ,2772856832.00 ,2782523392.00 ,3235299328.00 ,2743869440.00 ,3230281728.00 ,3021213696.00 ,3208536064.00 ,3185233920.00 ,3026325504.00 ,2744995840.00 ,2998931456.00 ,3222388736.00 ,2510958592.00 ,3182616576.00 ,2875445248.00 ,3218685952.00 ,3213078528.00 ,3251015680.00 ,3171848192.00 ,3169480704.00 ,3196211200.00 ,3169132544.00 ,2773577728.00 ,3238133760.00 ,3133026304.00 ,,208286941184.00 ,,,,
13:57:15,10269130752.00 ,2914844672.00 ,3196817408.00 ,3247316992.00 ,2723545088.00 ,3205595136.00 ,3238330368.00 ,3217616896.00 ,3197345792.00 ,3145191424.00 ,3147730944.00 ,3153387520.00 ,2633748480.00 ,2734305280.00 ,3190640640.00 ,6740602880.00 ,7982039040.00 ,3174305792.00 ,2959167488.00 ,3179802624.00 ,3186180096.00 ,3219812352.00 ,3194413056.00 ,3213832192.00 ,3202199552.00 ,3190845440.00 ,3239804928.00 ,2751270912.00 ,3123736576.00 ,8008163328.00 ,3185729536.00 ,3213508608.00 ,3167674368.00 ,3152130048.00 ,3026960384.00 ,2780413952.00 ,2772877312.00 ,2769403904.00 ,3241320448.00 ,2750476288.00 ,3226886144.00 ,3021733888.00 ,3215601664.00 ,3192324096.00 ,3024388096.00 ,2748334080.00 ,3001073664.00 ,3220697088.00 ,2511679488.00 ,3194150912.00 ,2874568704.00 ,3222929408.00 ,3228110848.00 ,3257335808.00 ,3174973440.00 ,3175649280.00 ,3202564096.00 ,3177209856.00 ,2767822848.00 ,3256487936.00 ,3154653184.00 ,,208491393024.00 ,,,,
13:57:30,10485014528.00 ,2924806144.00 ,3857408000.00 ,7489507328.00 ,2726129664.00 ,7472238592.00 ,7503204352.00 ,7474884608.00 ,7284375552.00 ,7417196544.00 ,7434907648.00 ,7225630720.00 ,2632237056.00 ,2750283776.00 ,7116611584.00 ,7410929664.00 ,8353107968.00 ,7451955200.00 ,2958057472.00 ,7468933120.00 ,7452729344.00 ,7064207360.00 ,7246553088.00 ,7480164352.00 ,7479910400.00 ,7298678784.00 ,7127855104.00 ,2757427200.00 ,7560683520.00 ,8244228096.00 ,7333031936.00 ,7491952640.00 ,7421091840.00 ,7156363264.00 ,6470180864.00 ,2777292800.00 ,2770165760.00 ,2766049280.00 ,7334682624.00 ,2746798080.00 ,7494230016.00 ,7290994688.00 ,7249629184.00 ,7316021248.00 ,7127379968.00 ,2757791744.00 ,7257092096.00 ,7664484352.00 ,2512801792.00 ,7406686208.00 ,2875723776.00 ,7272620032.00 ,7281020928.00 ,7511035904.00 ,7281102848.00 ,7438344192.00 ,7278170112.00 ,7226359808.00 ,2767859712.00 ,6769790976.00 ,7386587136.00 ,,384583192576.00 ,,,,
13:57:45,10269249536.00 ,2929614848.00 ,4568600576.00 ,8431022080.00 ,2723459072.00 ,8368635904.00 ,8402952192.00 ,8430137344.00 ,8311402496.00 ,8382201856.00 ,8274583552.00 ,8252977152.00 ,2632916992.00 ,2733957120.00 ,8175329280.00 ,8387256320.00 ,8600223744.00 ,8340459520.00 ,2959781888.00 ,8349286400.00 ,8333279232.00 ,8178208768.00 ,8299057152.00 ,8431165440.00 ,8329134080.00 ,8422281216.00 ,8359727104.00 ,2756571136.00 ,8240041984.00 ,8652677120.00 ,8393412608.00 ,8315260928.00 ,8373166080.00 ,8166653952.00 ,8105136128.00 ,2779078656.00 ,2771501056.00 ,2770325504.00 ,8463921152.00 ,2750197760.00 ,8466685952.00 ,8230141952.00 ,8332558336.00 ,8330469376.00 ,8111775744.00 ,2756628480.00 ,8224501760.00 ,8450461696.00 ,2510430208.00 ,8318148608.00 ,2876411904.00 ,8447885312.00 ,8364892160.00 ,8372989952.00 ,8389304320.00 ,8402722816.00 ,8405176320.00 ,8301580288.00 ,2768207872.00 ,8375455744.00 ,8265498624.00 ,,429116772352.00 ,,,,
13:58:00,10277384192.00 ,2933440512.00 ,6538670080.00 ,8614563840.00 ,2724302848.00 ,8516837376.00 ,8544755712.00 ,8613330944.00 ,8581894144.00 ,8558100480.00 ,8394801152.00 ,8537997312.00 ,2632183808.00 ,2733522944.00 ,8393236480.00 ,8676216832.00 ,8620118016.00 ,8484098048.00 ,2957963264.00 ,8504815616.00 ,8632791040.00 ,8545034240.00 ,8592211968.00 ,8619098112.00 ,8417730560.00 ,8605167616.00 ,8643366912.00 ,2756530176.00 ,8505733120.00 ,8713003008.00 ,8585658368.00 ,8425877504.00 ,8563847168.00 ,8387321856.00 ,8403922944.00 ,2780368896.00 ,2778542080.00 ,2770391040.00 ,8639639552.00 ,2752057344.00 ,8635895808.00 ,8407982080.00 ,8472219648.00 ,8593260544.00 ,8395063296.00 ,2756050944.00 ,8407199744.00 ,8625147904.00 ,2510798848.00 ,8459321344.00 ,2875994112.00 ,8601767936.00 ,8495378432.00 ,8530391040.00 ,8565686272.00 ,8565297152.00 ,8590512128.00 ,8454455296.00 ,2767065088.00 ,8656257024.00 ,8408317952.00 ,,439730589696.00 ,,,,
13:58:15,10433540096.00 ,2920751104.00 ,6756028416.00 ,8676163584.00 ,2726600704.00 ,8684150784.00 ,8703107072.00 ,8672825344.00 ,8581713920.00 ,8628432896.00 ,8552968192.00 ,8608833536.00 ,2642075648.00 ,2733928448.00 ,8563994624.00 ,8701304832.00 ,8621973504.00 ,8642961408.00 ,2970427392.00 ,8651005952.00 ,8644972544.00 ,8553676800.00 ,8662638592.00 ,8679292928.00 ,8604237824.00 ,8672985088.00 ,8725925888.00 ,2755735552.00 ,8512733184.00 ,8744448000.00 ,8634548224.00 ,8601456640.00 ,8625999872.00 ,8561905664.00 ,8477212672.00 ,2780643328.00 ,2777772032.00 ,2784120832.00 ,8707584000.00 ,2761322496.00 ,8703770624.00 ,8495710208.00 ,8636264448.00 ,8596606976.00 ,8467591168.00 ,2769817600.00 ,8467931136.00 ,8703041536.00 ,2513891328.00 ,8633528320.00 ,2874822656.00 ,8673320960.00 ,8661200896.00 ,8680906752.00 ,8632643584.00 ,8643149824.00 ,8656457728.00 ,8610652160.00 ,2784034816.00 ,8723689472.00 ,8574410752.00 ,,444245442560.00 ,,,,
13:58:30,10271137792.00 ,2932211712.00 ,6786863104.00 ,8669429760.00 ,2732978176.00 ,8673165312.00 ,8702799872.00 ,8679563264.00 ,8674045952.00 ,8624488448.00 ,8552665088.00 ,8610971648.00 ,2633220096.00 ,2755809280.00 ,8557453312.00 ,8787197952.00 ,8626884608.00 ,8646045696.00 ,2984206336.00 ,8652181504.00 ,8643485696.00 ,8645681152.00 ,8665579520.00 ,8685240320.00 ,8596885504.00 ,8680792064.00 ,8720154624.00 ,2769199104.00 ,8515485696.00 ,8744267776.00 ,8641478656.00 ,8604106752.00 ,8627306496.00 ,8562487296.00 ,8492740608.00 ,2782457856.00 ,2780590080.00 ,2774228992.00 ,8719675392.00 ,2756157440.00 ,8715034624.00 ,8485736448.00 ,8631922688.00 ,8688492544.00 ,8468803584.00 ,2763726848.00 ,8468848640.00 ,8695148544.00 ,2510651392.00 ,8623190016.00 ,2877771776.00 ,8677310464.00 ,8665608192.00 ,8680787968.00 ,8643305472.00 ,8640647168.00 ,8657625088.00 ,8620888064.00 ,2775678976.00 ,8735453184.00 ,8577990656.00 ,,444565942272.00 ,,,,
13:58:45,10265030656.00 ,2920206336.00 ,7890194432.00 ,8696963072.00 ,2731814912.00 ,8699154432.00 ,8722780160.00 ,8718036992.00 ,8679583744.00 ,8650739712.00 ,8636112896.00 ,8633368576.00 ,2633322496.00 ,2734104576.00 ,8558813184.00 ,8794587136.00 ,8628064256.00 ,8668205056.00 ,2968363008.00 ,8679780352.00 ,8662106112.00 ,8647282688.00 ,8664637440.00 ,8698617856.00 ,8676155392.00 ,8701112320.00 ,8715673600.00 ,2770182144.00 ,8578351104.00 ,8748027904.00 ,8639401984.00 ,8668381184.00 ,8626434048.00 ,8646258688.00 ,8517791744.00 ,2784219136.00 ,2785906688.00 ,2773569536.00 ,8720134144.00 ,2757533696.00 ,8738357248.00 ,8508407808.00 ,8654671872.00 ,8693792768.00 ,8493457408.00 ,2762199040.00 ,8473059328.00 ,8722997248.00 ,2509336576.00 ,8643264512.00 ,2880110592.00 ,8703524864.00 ,8688234496.00 ,8703959040.00 ,8666656768.00 ,8662753280.00 ,8678445056.00 ,8660742144.00 ,2773409792.00 ,8756101120.00 ,8592453632.00 ,,446656937984.00 ,,,,
13:59:00,10502725632.00 ,2928087040.00 ,7974584320.00 ,2786648064.00 ,2747863040.00 ,2777030656.00 ,2804461568.00 ,2783207424.00 ,2770116608.00 ,2718318592.00 ,2719657984.00 ,2736889856.00 ,2633134080.00 ,2734387200.00 ,2733154304.00 ,2775142400.00 ,2823892992.00 ,2743549952.00 ,2967977984.00 ,2772537344.00 ,2753548288.00 ,2763894784.00 ,2775535616.00 ,2789470208.00 ,2768941056.00 ,2769620992.00 ,2830381056.00 ,2768437248.00 ,2682257408.00 ,2767081472.00 ,2750427136.00 ,2778673152.00 ,2730983424.00 ,2742206464.00 ,8510783488.00 ,2784034816.00 ,2780184576.00 ,2771677184.00 ,2801668096.00 ,2757496832.00 ,2815258624.00 ,2596524032.00 ,2765668352.00 ,2768982016.00 ,2594598912.00 ,2760527872.00 ,2585772032.00 ,2810327040.00 ,2509139968.00 ,2717528064.00 ,2874601472.00 ,2778865664.00 ,2781081600.00 ,2822414336.00 ,2750980096.00 ,2760228864.00 ,2758676480.00 ,2743996416.00 ,2773229568.00 ,3912916992.00 ,2692366336.00 ,,188084355072.00 ,,,,
13:59:15,9737236480.00 ,2936676352.00 ,2771238912.00 ,2790514688.00 ,2732916736.00 ,2774609920.00 ,2801176576.00 ,2777759744.00 ,2769588224.00 ,2712817664.00 ,2717736960.00 ,2721968128.00 ,2631933952.00 ,2727419904.00 ,2741317632.00 ,2769170432.00 ,2821677056.00 ,2746253312.00 ,2669850624.00 ,2770935808.00 ,2752454656.00 ,2764025856.00 ,2774753280.00 ,2788249600.00 ,2768556032.00 ,2760855552.00 ,2826031104.00 ,2776399872.00 ,2680291328.00 ,2768084992.00 ,2750898176.00 ,2778636288.00 ,2731454464.00 ,2739654656.00 ,2591989760.00 ,2783920128.00 ,2788347904.00 ,2766635008.00 ,2818453504.00 ,2752811008.00 ,2819899392.00 ,2594795520.00 ,2768318464.00 ,2764705792.00 ,2606919680.00 ,2761834496.00 ,2586902528.00 ,2806210560.00 ,2507091968.00 ,2711449600.00 ,2875011072.00 ,2777096192.00 ,2795130880.00 ,2828169216.00 ,2743312384.00 ,2756272128.00 ,2752610304.00 ,2745032704.00 ,2786594816.00 ,2845859840.00 ,2688176128.00 ,,174806695936.00 ,,,,
13:59:30,9733599232.00 ,2924257280.00 ,2770108416.00 ,2786803712.00 ,2730176512.00 ,2775400448.00 ,2799931392.00 ,2771636224.00 ,2770669568.00 ,2708226048.00 ,2715815936.00 ,2720694272.00 ,2630803456.00 ,2745057280.00 ,2738810880.00 ,2765676544.00 ,2820829184.00 ,2740879360.00 ,2668576768.00 ,2769301504.00 ,2750631936.00 ,2774220800.00 ,2790551552.00 ,2786836480.00 ,2765496320.00 ,2761637888.00 ,2826489856.00 ,2764320768.00 ,2680573952.00 ,2769080320.00 ,2750009344.00 ,2777649152.00 ,2732490752.00 ,2740850688.00 ,2587779072.00 ,2779308032.00 ,2777985024.00 ,2765832192.00 ,2803539968.00 ,2750246912.00 ,2811285504.00 ,2611261440.00 ,2761408512.00 ,2757128192.00 ,2593222656.00 ,2762784768.00 ,2583425024.00 ,2800979968.00 ,2508599296.00 ,2706800640.00 ,2875281408.00 ,2774626304.00 ,2779242496.00 ,2816757760.00 ,2741948416.00 ,2754969600.00 ,2752565248.00 ,2745913344.00 ,2775683072.00 ,2847203328.00 ,2684411904.00 ,,174668283904.00 ,,,,
13:59:45,9896730624.00 ,2926534656.00 ,2772926464.00 ,2789707776.00 ,2735284224.00 ,2775666688.00 ,2803417088.00 ,2775199744.00 ,2771877888.00 ,2711834624.00 ,2716680192.00 ,2721443840.00 ,2629959680.00 ,2726895616.00 ,2744840192.00 ,2768654336.00 ,2826457088.00 ,2741063680.00 ,2671767552.00 ,2770366464.00 ,2753122304.00 ,2762383360.00 ,2772758528.00 ,2789433344.00 ,2765737984.00 ,2773716992.00 ,2839379968.00 ,2769416192.00 ,2682097664.00 ,2770182144.00 ,2751885312.00 ,2777964544.00 ,2735804416.00 ,2740883456.00 ,2591354880.00 ,2780618752.00 ,2782498816.00 ,2784272384.00 ,2806190080.00 ,2750492672.00 ,2810933248.00 ,2593615872.00 ,2763964416.00 ,2765795328.00 ,2590552064.00 ,2762481664.00 ,2585739264.00 ,2802737152.00 ,2506944512.00 ,2709471232.00 ,2873913344.00 ,2775523328.00 ,2779832320.00 ,2818183168.00 ,2744844288.00 ,2756677632.00 ,2751684608.00 ,2744356864.00 ,2776567808.00 ,2843344896.00 ,2683293696.00 ,,174897958912.00 ,,,,
14:00:00,9736380416.00 ,2945683456.00 ,2780073984.00 ,2789351424.00 ,2734977024.00 ,2774953984.00 ,2803965952.00 ,2773303296.00 ,2771927040.00 ,2712014848.00 ,2717417472.00 ,2718625792.00 ,2634031104.00 ,2729451520.00 ,2744528896.00 ,2770120704.00 ,2827382784.00 ,2742132736.00 ,2671693824.00 ,2770083840.00 ,2752581632.00 ,2759462912.00 ,2774548480.00 ,2788708352.00 ,2765094912.00 ,2760814592.00 ,2825789440.00 ,2772967424.00 ,2677436416.00 ,2781626368.00 ,2753212416.00 ,2781941760.00 ,2735255552.00 ,2741137408.00 ,2590638080.00 ,2781638656.00 ,2784980992.00 ,2769559552.00 ,2805944320.00 ,2752552960.00 ,2810179584.00 ,2590994432.00 ,2763534336.00 ,2766675968.00 ,2593099776.00 ,2766684160.00 ,2586185728.00 ,2800381952.00 ,2508681216.00 ,2718629888.00 ,2874585088.00 ,2777047040.00 ,2781061120.00 ,2819346432.00 ,2744410112.00 ,2756022272.00 ,2751692800.00 ,2743246848.00 ,2772430848.00 ,2843217920.00 ,2690510848.00 ,,174762610688.00 ,,,,
14:00:15,9719746560.00 ,2921586688.00 ,2767970304.00 ,2784813056.00 ,2734972928.00 ,2776653824.00 ,2803261440.00 ,2772520960.00 ,2773135360.00 ,2712780800.00 ,2718081024.00 ,2722152448.00 ,2634108928.00 ,2722205696.00 ,2745049088.00 ,2769940480.00 ,2826579968.00 ,2739347456.00 ,2672889856.00 ,2771873792.00 ,2753966080.00 ,2763427840.00 ,2780225536.00 ,2805710848.00 ,2765893632.00 ,2760495104.00 ,2826563584.00 ,2772627456.00 ,2680954880.00 ,2770976768.00 ,2753011712.00 ,2782142464.00 ,2734166016.00 ,2740047872.00 ,2593914880.00 ,2783207424.00 ,2786033664.00 ,2770141184.00 ,2806394880.00 ,2755104768.00 ,2808676352.00 ,2593820672.00 ,2765545472.00 ,2767003648.00 ,2591617024.00 ,2765246464.00 ,2586419200.00 ,2802769920.00 ,2506960896.00 ,2719420416.00 ,2875080704.00 ,2777808896.00 ,2781646848.00 ,2821107712.00 ,2751442944.00 ,2756161536.00 ,2753597440.00 ,2745208832.00 ,2773975040.00 ,2854088704.00 ,2684858368.00 ,,174757134336.00 ,,,,
14:00:30,9852219392.00 ,2931011584.00 ,2764546048.00 ,2781782016.00 ,2731814912.00 ,2771320832.00 ,2798809088.00 ,2771156992.00 ,2781323264.00 ,2709536768.00 ,2715869184.00 ,2719588352.00 ,2634244096.00 ,2740883456.00 ,2744107008.00 ,2762944512.00 ,2823417856.00 ,2737930240.00 ,2667970560.00 ,2767482880.00 ,2751303680.00 ,2765205504.00 ,2779987968.00 ,2794668032.00 ,2771836928.00 ,2760011776.00 ,2826698752.00 ,2771566592.00 ,2681212928.00 ,2771144704.00 ,2750210048.00 ,2778562560.00 ,2731675648.00 ,2740609024.00 ,2588237824.00 ,2775330816.00 ,2779455488.00 ,2768195584.00 ,2807230464.00 ,2751356928.00 ,2811179008.00 ,2592124928.00 ,2763083776.00 ,2761424896.00 ,2591211520.00 ,2765959168.00 ,2600312832.00 ,2803036160.00 ,2506985472.00 ,2713489408.00 ,2872995840.00 ,2777845760.00 ,2781270016.00 ,2818940928.00 ,2743111680.00 ,2754039808.00 ,2753007616.00 ,2744549376.00 ,2773807104.00 ,2844540928.00 ,2684751872.00 ,,174810128384.00 ,,,,
14:00:45,9732804608.00 ,2933465088.00 ,2766159872.00 ,2786680832.00 ,2734493696.00 ,2773909504.00 ,2801532928.00 ,2772754432.00 ,2771320832.00 ,2712563712.00 ,2720329728.00 ,2721771520.00 ,2634027008.00 ,2719490048.00 ,2747092992.00 ,2771619840.00 ,2825445376.00 ,2737098752.00 ,2670342144.00 ,2767405056.00 ,2754437120.00 ,2763997184.00 ,2778873856.00 ,2793717760.00 ,2767814656.00 ,2759516160.00 ,2827132928.00 ,2771292160.00 ,2679791616.00 ,2771742720.00 ,2750447616.00 ,2778988544.00 ,2732068864.00 ,2737344512.00 ,2603880448.00 ,2782322688.00 ,2792644608.00 ,2773078016.00 ,2806689792.00 ,2755436544.00 ,2810081280.00 ,2593652736.00 ,2765840384.00 ,2764509184.00 ,2589892608.00 ,2765762560.00 ,2586996736.00 ,2801815552.00 ,2507948032.00 ,2716295168.00 ,2873991168.00 ,2772717568.00 ,2779074560.00 ,2819485696.00 ,2744528896.00 ,2755198976.00 ,2751025152.00 ,2744561664.00 ,2774040576.00 ,2843275264.00 ,2685808640.00 ,,174728028160.00 ,,,,
14:01:00,9712857088.00 ,2935439360.00 ,2768867328.00 ,2785927168.00 ,2735038464.00 ,2775937024.00 ,2801573888.00 ,2773311488.00 ,2770239488.00 ,2716528640.00 ,2717900800.00 ,2719768576.00 ,2632163328.00 ,2721959936.00 ,2745393152.00 ,2768908288.00 ,2833948672.00 ,2737758208.00 ,2671075328.00 ,2767212544.00 ,2753998848.00 ,2763436032.00 ,2778787840.00 ,2795282432.00 ,2765524992.00 ,2759458816.00 ,2823901184.00 ,2772389888.00 ,2676248576.00 ,2768498688.00 ,2750439424.00 ,2781491200.00 ,2731847680.00 ,2737926144.00 ,2592522240.00 ,2790440960.00 ,2793455616.00 ,2771070976.00 ,2805768192.00 ,2758610944.00 ,2807160832.00 ,2589487104.00 ,2763268096.00 ,2764767232.00 ,2593148928.00 ,2762178560.00 ,2586542080.00 ,2801299456.00 ,2509778944.00 ,2715979776.00 ,2876129280.00 ,2774831104.00 ,2778865664.00 ,2820747264.00 ,2744795136.00 ,2754486272.00 ,2749849600.00 ,2743054336.00 ,2772713472.00 ,2839891968.00 ,2682081280.00 ,,174693965824.00 ,,,,
