Time,emr-worker-100/used,emr-worker-101/used,emr-worker-102/used,emr-worker-103/used,emr-worker-104/used,emr-worker-105/used,emr-worker-106/used,emr-worker-107/used,emr-worker-108/used,emr-worker-109/used,emr-worker-110/used,emr-worker-111/used,emr-worker-112/used,emr-worker-113/used,emr-worker-114/used,emr-worker-115/used,emr-worker-116/used,emr-worker-117/used,emr-worker-118/used,emr-worker-119/used,emr-worker-120/used,emr-worker-121/used,emr-worker-61/used,emr-worker-62/used,emr-worker-63/used,emr-worker-64/used,emr-worker-65/used,emr-worker-66/used,emr-worker-67/used,emr-worker-68/used,emr-worker-69/used,emr-worker-70/used,emr-worker-71/used,emr-worker-72/used,emr-worker-73/used,emr-worker-74/used,emr-worker-75/used,emr-worker-76/used,emr-worker-77/used,emr-worker-78/used,emr-worker-79/used,emr-worker-80/used,emr-worker-81/used,emr-worker-82/used,emr-worker-83/used,emr-worker-84/used,emr-worker-85/used,emr-worker-86/used,emr-worker-87/used,emr-worker-88/used,emr-worker-89/used,emr-worker-90/used,emr-worker-91/used,emr-worker-92/used,emr-worker-93/used,emr-worker-94/used,emr-worker-95/used,emr-worker-96/used,emr-worker-97/used,emr-worker-98/used,emr-worker-99/used,,,,,,
11:42:15,3146698752.00 ,2800111616.00 ,2937298944.00 ,2927783936.00 ,3187560448.00 ,3340406784.00 ,2898051072.00 ,2915033088.00 ,2913759232.00 ,2933809152.00 ,2939449344.00 ,2959409152.00 ,2895421440.00 ,2895613952.00 ,2907013120.00 ,3236827136.00 ,2912530432.00 ,2953854976.00 ,2961379328.00 ,2954162176.00 ,2894647296.00 ,2888253440.00 ,2781872128.00 ,2834759680.00 ,2856771584.00 ,2729295872.00 ,2848124928.00 ,3192885248.00 ,2765594624.00 ,3206545408.00 ,2743197696.00 ,2752696320.00 ,2773602304.00 ,2809163776.00 ,2745430016.00 ,2796511232.00 ,2787774464.00 ,2711875584.00 ,2788667392.00 ,2762952704.00 ,2986315776.00 ,2728738816.00 ,3233939456.00 ,2802819072.00 ,2745053184.00 ,2749648896.00 ,2779774976.00 ,2741633024.00 ,2819153920.00 ,2847313920.00 ,2796908544.00 ,2772021248.00 ,2793005056.00 ,2790719488.00 ,2777669632.00 ,2778742784.00 ,2669817856.00 ,2772652032.00 ,2738421760.00 ,2737258496.00 ,2733953024.00 ,,175082356736.00 ,,,,
11:42:30,3230167040.00 ,2799407104.00 ,2940325888.00 ,2921697280.00 ,3190444032.00 ,7238774784.00 ,2887917568.00 ,2916950016.00 ,2916802560.00 ,2933661696.00 ,2939969536.00 ,2964246528.00 ,2894925824.00 ,2897305600.00 ,2908700672.00 ,3235430400.00 ,2913394688.00 ,2955345920.00 ,2961248256.00 ,2953560064.00 ,2899046400.00 ,2889936896.00 ,2782408704.00 ,2834882560.00 ,2854166528.00 ,2719522816.00 ,2843959296.00 ,7735914496.00 ,2749759488.00 ,3189776384.00 ,2731782144.00 ,2751553536.00 ,2775805952.00 ,2808082432.00 ,2744356864.00 ,2795630592.00 ,2785644544.00 ,2703273984.00 ,2787864576.00 ,2766254080.00 ,2980827136.00 ,2727460864.00 ,7764258816.00 ,2799050752.00 ,2742386688.00 ,2749906944.00 ,2779791360.00 ,2737500160.00 ,2816446464.00 ,2847465472.00 ,2798444544.00 ,2752053248.00 ,2792382464.00 ,2792660992.00 ,2779041792.00 ,2780078080.00 ,2662453248.00 ,2774147072.00 ,2738122752.00 ,2735796224.00 ,2733318144.00 ,,188033490944.00 ,,,,
11:42:45,3227860992.00 ,2793304064.00 ,2942599168.00 ,2922143744.00 ,3189035008.00 ,8877772800.00 ,2885091328.00 ,2916339712.00 ,2917339136.00 ,2935136256.00 ,2940706816.00 ,2964922368.00 ,2893053952.00 ,2896896000.00 ,2908397568.00 ,3237330944.00 ,2914828288.00 ,2955042816.00 ,2961858560.00 ,2950815744.00 ,2898984960.00 ,2887524352.00 ,2777628672.00 ,2833838080.00 ,2847973376.00 ,2723647488.00 ,2850099200.00 ,9031577600.00 ,2746777600.00 ,3190714368.00 ,2736046080.00 ,2747256832.00 ,2782912512.00 ,2804719616.00 ,2738573312.00 ,2791485440.00 ,2780540928.00 ,2705625088.00 ,2784866304.00 ,2761519104.00 ,2981359616.00 ,2720366592.00 ,9044008960.00 ,2796572672.00 ,2738663424.00 ,2746249216.00 ,2773790720.00 ,2735661056.00 ,2814443520.00 ,2841903104.00 ,2793144320.00 ,2751188992.00 ,2788343808.00 ,2806980608.00 ,2777485312.00 ,2772176896.00 ,2662289408.00 ,2767814656.00 ,2732601344.00 ,2729992192.00 ,2728706048.00 ,,192156528640.00 ,,,,
11:43:00,3228909568.00 ,2796572672.00 ,2943324160.00 ,2921623552.00 ,3203682304.00 ,10054799360.00 ,2887864320.00 ,2916511744.00 ,2924150784.00 ,2935230464.00 ,2940149760.00 ,2965852160.00 ,2893660160.00 ,2896117760.00 ,2908192768.00 ,3238404096.00 ,2924834816.00 ,2954498048.00 ,2961223680.00 ,2950926336.00 ,2898018304.00 ,2891567104.00 ,2777972736.00 ,2844758016.00 ,2848743424.00 ,2722013184.00 ,2849783808.00 ,10071449600.00 ,2745806848.00 ,3190030336.00 ,2731761664.00 ,2742427648.00 ,2768072704.00 ,2801188864.00 ,2738937856.00 ,2789355520.00 ,2777567232.00 ,2704150528.00 ,2785579008.00 ,2759979008.00 ,2991489024.00 ,2722525184.00 ,10254786560.00 ,2794995712.00 ,2740121600.00 ,2746937344.00 ,2774761472.00 ,2734501888.00 ,2815270912.00 ,2840342528.00 ,2791829504.00 ,2750922752.00 ,2786963456.00 ,2795159552.00 ,2776338432.00 ,2773704704.00 ,2671435776.00 ,2769764352.00 ,2728067072.00 ,2731614208.00 ,2725879808.00 ,,195603103744.00 ,,,,
11:43:15,3241230336.00 ,2792570880.00 ,2942103552.00 ,2920439808.00 ,3187142656.00 ,11268456448.00 ,2888445952.00 ,2915217408.00 ,2915631104.00 ,2934456320.00 ,2937683968.00 ,2960580608.00 ,2895364096.00 ,2897833984.00 ,2907299840.00 ,3234353152.00 ,2912677888.00 ,2952409088.00 ,2960744448.00 ,2952335360.00 ,2897944576.00 ,2893709312.00 ,2777997312.00 ,2835587072.00 ,2849533952.00 ,2731323392.00 ,2853597184.00 ,11503083520.00 ,2747043840.00 ,3192078336.00 ,2745196544.00 ,2747326464.00 ,2768711680.00 ,2800123904.00 ,2740187136.00 ,2791112704.00 ,2781220864.00 ,2704842752.00 ,2783502336.00 ,2760691712.00 ,2980556800.00 ,2723938304.00 ,11499036672.00 ,2795134976.00 ,2743132160.00 ,2747289600.00 ,2773458944.00 ,2735558656.00 ,2817097728.00 ,2850865152.00 ,2805280768.00 ,2752503808.00 ,2789023744.00 ,2795560960.00 ,2777346048.00 ,2772385792.00 ,2663956480.00 ,2770104320.00 ,2731180032.00 ,2740736000.00 ,2729172992.00 ,,199515111424.00 ,,,,
11:43:30,3250798592.00 ,2794508288.00 ,2943303680.00 ,2923327488.00 ,3191566336.00 ,12644753408.00 ,2886393856.00 ,2917744640.00 ,2915577856.00 ,2932871168.00 ,2941235200.00 ,2964426752.00 ,2893357056.00 ,2909908992.00 ,2909810688.00 ,3234787328.00 ,2914205696.00 ,2953371648.00 ,2964254720.00 ,2952601600.00 ,2901639168.00 ,2893852672.00 ,2775392256.00 ,2834264064.00 ,2843774976.00 ,2719137792.00 ,2848247808.00 ,12911099904.00 ,2743320576.00 ,3190611968.00 ,2730377216.00 ,2747006976.00 ,2767314944.00 ,2803187712.00 ,2739625984.00 ,2791559168.00 ,2779418624.00 ,2699751424.00 ,2787540992.00 ,2759663616.00 ,2979405824.00 ,2732945408.00 ,12922998784.00 ,2791141376.00 ,2739310592.00 ,2741559296.00 ,2773164032.00 ,2732654592.00 ,2813820928.00 ,2839158784.00 ,2791038976.00 ,2747801600.00 ,2788921344.00 ,2793644032.00 ,2789810176.00 ,2772901888.00 ,2659979264.00 ,2768527360.00 ,2728566784.00 ,2739892224.00 ,2728878080.00 ,,203681714176.00 ,,,,
11:43:45,3259707392.00 ,2793558016.00 ,2942930944.00 ,2923208704.00 ,3182469120.00 ,14044749824.00 ,2886115328.00 ,2918162432.00 ,2916216832.00 ,2932527104.00 ,2941009920.00 ,2965508096.00 ,2894434304.00 ,2898169856.00 ,2910539776.00 ,3237285888.00 ,2913619968.00 ,2964946944.00 ,2962296832.00 ,2964094976.00 ,2902855680.00 ,2897014784.00 ,2774294528.00 ,2833485824.00 ,2846347264.00 ,2721136640.00 ,2852061184.00 ,14090743808.00 ,2745528320.00 ,3187859456.00 ,2730700800.00 ,2744860672.00 ,2770137088.00 ,2804146176.00 ,2738982912.00 ,2790187008.00 ,2779742208.00 ,2706464768.00 ,2784612352.00 ,2760974336.00 ,2983636992.00 ,2719457280.00 ,14269124608.00 ,2794590208.00 ,2740023296.00 ,2744913920.00 ,2771443712.00 ,2734460928.00 ,2809962496.00 ,2837532672.00 ,2793103360.00 ,2750038016.00 ,2790371328.00 ,2793136128.00 ,2776838144.00 ,2773331968.00 ,2663563264.00 ,2767839232.00 ,2730115072.00 ,2738298880.00 ,2729709568.00 ,,207625179136.00 ,,,,
11:44:00,3273707520.00 ,2795540480.00 ,2942435328.00 ,2922577920.00 ,3183747072.00 ,15013326848.00 ,2885292032.00 ,2917068800.00 ,2917224448.00 ,2933993472.00 ,2949869568.00 ,2966519808.00 ,2896056320.00 ,2903543808.00 ,2909761536.00 ,3249172480.00 ,2915565568.00 ,2953535488.00 ,2962690048.00 ,2951204864.00 ,2902134784.00 ,2890989568.00 ,2774523904.00 ,2834579456.00 ,2845843456.00 ,2723262464.00 ,2851168256.00 ,15170437120.00 ,2747158528.00 ,3192045568.00 ,2732404736.00 ,2744037376.00 ,2772074496.00 ,2803273728.00 ,2740690944.00 ,2786832384.00 ,2778390528.00 ,2705833984.00 ,2789036032.00 ,2758774784.00 ,2984308736.00 ,2721816576.00 ,15161040896.00 ,2793209856.00 ,2743627776.00 ,2747609088.00 ,2772373504.00 ,2735116288.00 ,2817089536.00 ,2838724608.00 ,2791133184.00 ,2751746048.00 ,2787532800.00 ,2794123264.00 ,2777620480.00 ,2773917696.00 ,2663919616.00 ,2768285696.00 ,2728456192.00 ,2751594496.00 ,2740207616.00 ,,210629779456.00 ,,,,
11:44:15,3316174848.00 ,2792816640.00 ,2940731392.00 ,2922483712.00 ,3179724800.00 ,15573520384.00 ,2885881856.00 ,2914295808.00 ,2913320960.00 ,2934837248.00 ,2939518976.00 ,2963943424.00 ,2896789504.00 ,2895859712.00 ,2907709440.00 ,3233603584.00 ,2913181696.00 ,2951942144.00 ,2962194432.00 ,2953269248.00 ,2900480000.00 ,2891685888.00 ,2774573056.00 ,2834079744.00 ,2847891456.00 ,2723045376.00 ,2849972224.00 ,15448543232.00 ,2747064320.00 ,3189370880.00 ,2731036672.00 ,2747645952.00 ,2771984384.00 ,2802405376.00 ,2739568640.00 ,2789797888.00 ,2779660288.00 ,2706341888.00 ,2785865728.00 ,2759880704.00 ,2983141376.00 ,2719657984.00 ,15429894144.00 ,2794377216.00 ,2744094720.00 ,2746966016.00 ,2772021248.00 ,2735542272.00 ,2813558784.00 ,2837753856.00 ,2793676800.00 ,2752036864.00 ,2787340288.00 ,2794467328.00 ,2775674880.00 ,2773663744.00 ,2664259584.00 ,2766364672.00 ,2730393600.00 ,2737922048.00 ,2726854656.00 ,,211692355584.00 ,,,,
11:44:30,3605549056.00 ,2802511872.00 ,2941063168.00 ,2923655168.00 ,3185598464.00 ,11100459008.00 ,2886553600.00 ,2919256064.00 ,2916433920.00 ,2933481472.00 ,2940796928.00 ,2968887296.00 ,2896969728.00 ,2894036992.00 ,2906345472.00 ,3236429824.00 ,2911518720.00 ,2956902400.00 ,2961416192.00 ,2954145792.00 ,2902212608.00 ,2889748480.00 ,2774532096.00 ,2834096128.00 ,2845732864.00 ,2720096256.00 ,2851069952.00 ,2742177792.00 ,2740948992.00 ,3188166656.00 ,2727890944.00 ,2746933248.00 ,2772000768.00 ,2800287744.00 ,2740633600.00 ,2787336192.00 ,2781577216.00 ,2714292224.00 ,2785288192.00 ,2760036352.00 ,2982801408.00 ,2718052352.00 ,2750955520.00 ,2788364288.00 ,2741542912.00 ,2757029888.00 ,2775072768.00 ,2735083520.00 ,2812403712.00 ,2840981504.00 ,2791268352.00 ,2744365056.00 ,2788110336.00 ,2794868736.00 ,2777665536.00 ,2774347776.00 ,2659246080.00 ,2769580032.00 ,2730971136.00 ,2738184192.00 ,2729189376.00 ,,182147153920.00 ,,,,
11:44:45,2759016448.00 ,2793598976.00 ,2939015168.00 ,2924310528.00 ,2928394240.00 ,2863296512.00 ,2886303744.00 ,2914242560.00 ,2914324480.00 ,2934206464.00 ,2939973632.00 ,2969735168.00 ,2893107200.00 ,2896416768.00 ,2918424576.00 ,3235885056.00 ,2907615232.00 ,2956140544.00 ,2963521536.00 ,2950270976.00 ,2913431552.00 ,2891288576.00 ,2774065152.00 ,2835140608.00 ,2847596544.00 ,2721423360.00 ,2854674432.00 ,2741297152.00 ,2751094784.00 ,3187867648.00 ,2728136704.00 ,2746363904.00 ,2768961536.00 ,2801410048.00 ,2737147904.00 ,2788614144.00 ,2778279936.00 ,2705666048.00 ,2783809536.00 ,2759442432.00 ,2984435712.00 ,2714697728.00 ,2747539456.00 ,2809020416.00 ,2741342208.00 ,2747904000.00 ,2771808256.00 ,2736037888.00 ,2814558208.00 ,2836996096.00 ,2789961728.00 ,2750881792.00 ,2793897984.00 ,2793578496.00 ,2776682496.00 ,2774396928.00 ,2661117952.00 ,2767876096.00 ,2731610112.00 ,2736173056.00 ,2731032576.00 ,,172815060992.00 ,,,,
11:45:00,2758180864.00 ,2798333952.00 ,2943737856.00 ,2938478592.00 ,2929729536.00 ,2853781504.00 ,2885754880.00 ,2917613568.00 ,2918174720.00 ,2936455168.00 ,2942623744.00 ,2969108480.00 ,2895380480.00 ,2897915904.00 ,2909974528.00 ,3237728256.00 ,2908557312.00 ,2956288000.00 ,2966327296.00 ,2956042240.00 ,2907873280.00 ,2893438976.00 ,2775318528.00 ,2836201472.00 ,2845659136.00 ,2718547968.00 ,2853044224.00 ,2741620736.00 ,2757988352.00 ,3188899840.00 ,2732666880.00 ,2741686272.00 ,2770788352.00 ,2799972352.00 ,2737733632.00 ,2786086912.00 ,2780352512.00 ,2706731008.00 ,2784342016.00 ,2755444736.00 ,2985050112.00 ,2714722304.00 ,2748788736.00 ,2793705472.00 ,2750562304.00 ,2747125760.00 ,2773397504.00 ,2738954240.00 ,2811449344.00 ,2838917120.00 ,2789269504.00 ,2762657792.00 ,2787131392.00 ,2793631744.00 ,2777399296.00 ,2772742144.00 ,2660999168.00 ,2769489920.00 ,2731094016.00 ,2737311744.00 ,2727378944.00 ,,172846362624.00 ,,,,
11:45:15,2757705728.00 ,2793328640.00 ,2941112320.00 ,2923327488.00 ,2927321088.00 ,2878099456.00 ,2884882432.00 ,2913419264.00 ,2916904960.00 ,2936659968.00 ,2937794560.00 ,2965602304.00 ,2899054592.00 ,2898092032.00 ,2906062848.00 ,3234463744.00 ,2906730496.00 ,2953068544.00 ,2964267008.00 ,2955595776.00 ,2904338432.00 ,2893602816.00 ,2776817664.00 ,2835111936.00 ,2847297536.00 ,2720145408.00 ,2853257216.00 ,2752888832.00 ,2753183744.00 ,3189633024.00 ,2731843584.00 ,2743619584.00 ,2770153472.00 ,2799882240.00 ,2740940800.00 ,2786177024.00 ,2781040640.00 ,2706198528.00 ,2785677312.00 ,2760822784.00 ,2982588416.00 ,2713124864.00 ,2752692224.00 ,2797740032.00 ,2742423552.00 ,2747858944.00 ,2771992576.00 ,2737868800.00 ,2813440000.00 ,2837966848.00 ,2790854656.00 ,2751234048.00 ,2788564992.00 ,2794213376.00 ,2777583616.00 ,2779717632.00 ,2668376064.00 ,2771025920.00 ,2733838336.00 ,2736443392.00 ,2726801408.00 ,,172842475520.00 ,,,,
11:45:30,2757255168.00 ,2796224512.00 ,2941181952.00 ,2924621824.00 ,2928992256.00 ,2850533376.00 ,2886410240.00 ,2916552704.00 ,2918592512.00 ,2937757696.00 ,2940710912.00 ,2969243648.00 ,2898939904.00 ,2896814080.00 ,2911285248.00 ,3237900288.00 ,2908078080.00 ,2955431936.00 ,2965966848.00 ,2953109504.00 ,2904072192.00 ,2896224256.00 ,2775461888.00 ,2836385792.00 ,2845327360.00 ,2718699520.00 ,2851823616.00 ,2737983488.00 ,2749722624.00 ,3189047296.00 ,2733105152.00 ,2745024512.00 ,2769825792.00 ,2815250432.00 ,2739920896.00 ,2786672640.00 ,2780168192.00 ,2704752640.00 ,2786385920.00 ,2759237632.00 ,2982174720.00 ,2713481216.00 ,2751885312.00 ,2790694912.00 ,2738655232.00 ,2744598528.00 ,2773655552.00 ,2733740032.00 ,2810970112.00 ,2837184512.00 ,2789490688.00 ,2748387328.00 ,2787016704.00 ,2792194048.00 ,2775642112.00 ,2772602880.00 ,2666749952.00 ,2781843456.00 ,2738122752.00 ,2737246208.00 ,2727264256.00 ,,172814295040.00 ,,,,
11:45:45,2754650112.00 ,2793070592.00 ,2954399744.00 ,2927644672.00 ,2943905792.00 ,2863943680.00 ,2887041024.00 ,2916106240.00 ,2915938304.00 ,2937610240.00 ,2940743680.00 ,2970730496.00 ,2896576512.00 ,2897575936.00 ,2909708288.00 ,3237572608.00 ,2909982720.00 ,2955214848.00 ,2970062848.00 ,2952626176.00 ,2905321472.00 ,2893443072.00 ,2774556672.00 ,2848636928.00 ,2859806720.00 ,2720071680.00 ,2854002688.00 ,2738548736.00 ,2752094208.00 ,3189059584.00 ,2732859392.00 ,2743963648.00 ,2768236544.00 ,2805895168.00 ,2740953088.00 ,2784178176.00 ,2788327424.00 ,2705817600.00 ,2784116736.00 ,2758070272.00 ,2992549888.00 ,2714963968.00 ,2759786496.00 ,2795606016.00 ,2741018624.00 ,2743590912.00 ,2771034112.00 ,2737102848.00 ,2811641856.00 ,2835857408.00 ,2786349056.00 ,2753536000.00 ,2785075200.00 ,2790342656.00 ,2774241280.00 ,2773217280.00 ,2680950784.00 ,2768330752.00 ,2733740032.00 ,2738397184.00 ,2725666816.00 ,,172896063488.00 ,,,,
11:46:00,2757271552.00 ,2799030272.00 ,2942771200.00 ,2927906816.00 ,2933157888.00 ,2855960576.00 ,2887647232.00 ,2919301120.00 ,2917568512.00 ,2936918016.00 ,2942345216.00 ,2969493504.00 ,2897371136.00 ,2897477632.00 ,2909528064.00 ,3238162432.00 ,2906992640.00 ,2955550720.00 ,2968014848.00 ,2956025856.00 ,2907881472.00 ,2893090816.00 ,2775953408.00 ,2836570112.00 ,2847105024.00 ,2718715904.00 ,2854731776.00 ,2740416512.00 ,2752536576.00 ,3189366784.00 ,2733400064.00 ,2742083584.00 ,2777600000.00 ,2806231040.00 ,2746675200.00 ,2785198080.00 ,2781532160.00 ,2706063360.00 ,2785492992.00 ,2754441216.00 ,2983772160.00 ,2715762688.00 ,2753650688.00 ,2793951232.00 ,2741534720.00 ,2744651776.00 ,2772185088.00 ,2736005120.00 ,2812772352.00 ,2842451968.00 ,2799976448.00 ,2752778240.00 ,2784342016.00 ,2797441024.00 ,2776530944.00 ,2770698240.00 ,2669322240.00 ,2767429632.00 ,2731216896.00 ,2738536448.00 ,2724413440.00 ,,172863004672.00 ,,,,
11:46:15,2754428928.00 ,2793279488.00 ,2940088320.00 ,2926632960.00 ,2930831360.00 ,2881773568.00 ,2887749632.00 ,2916175872.00 ,2916229120.00 ,2941509632.00 ,2941984768.00 ,2968854528.00 ,2911903744.00 ,2899238912.00 ,2910654464.00 ,3238428672.00 ,2906169344.00 ,2953940992.00 ,2966859776.00 ,2956341248.00 ,2905759744.00 ,2895011840.00 ,2774917120.00 ,2838228992.00 ,2847768576.00 ,2719363072.00 ,2853167104.00 ,2740166656.00 ,2748518400.00 ,3205468160.00 ,2731057152.00 ,2743336960.00 ,2771804160.00 ,2805743616.00 ,2747813888.00 ,2801094656.00 ,2780229632.00 ,2707337216.00 ,2783109120.00 ,2756481024.00 ,2983694336.00 ,2713915392.00 ,2750963712.00 ,2794364928.00 ,2741415936.00 ,2745745408.00 ,2772381696.00 ,2734493696.00 ,2811211776.00 ,2845425664.00 ,2788601856.00 ,2754998272.00 ,2787418112.00 ,2793140224.00 ,2790817792.00 ,2772955136.00 ,2669789184.00 ,2766778368.00 ,2730160128.00 ,2738417664.00 ,2724630528.00 ,,172910772224.00 ,,,,
11:46:30,2760151040.00 ,2792017920.00 ,2944163840.00 ,2926600192.00 ,2933612544.00 ,2855878656.00 ,2888040448.00 ,2919018496.00 ,2917523456.00 ,2942971904.00 ,2944192512.00 ,2976051200.00 ,2899587072.00 ,2899210240.00 ,2910150656.00 ,3240448000.00 ,2907926528.00 ,2956365824.00 ,2965278720.00 ,2971369472.00 ,2905767936.00 ,2895978496.00 ,2775633920.00 ,2836983808.00 ,2844962816.00 ,2717880320.00 ,2850766848.00 ,2737061888.00 ,2749145088.00 ,3189358592.00 ,2730627072.00 ,2744004608.00 ,2770575360.00 ,2805309440.00 ,2744668160.00 ,2789253120.00 ,2775973888.00 ,2705657856.00 ,2790789120.00 ,2754588672.00 ,2980704256.00 ,2712096768.00 ,2748870656.00 ,2806726656.00 ,2736001024.00 ,2742652928.00 ,2776997888.00 ,2735525888.00 ,2811449344.00 ,2838315008.00 ,2789912576.00 ,2750824448.00 ,2785869824.00 ,2793312256.00 ,2776961024.00 ,2770468864.00 ,2666475520.00 ,2770161664.00 ,2729328640.00 ,2736541696.00 ,2725961728.00 ,,172850704384.00 ,,,,
11:46:45,2984714240.00 ,2795171840.00 ,2943234048.00 ,2929455104.00 ,2932817920.00 ,2866987008.00 ,2888429568.00 ,2919198720.00 ,2918842368.00 ,2951073792.00 ,2941779968.00 ,2971312128.00 ,2897502208.00 ,2910232576.00 ,2910683136.00 ,3251748864.00 ,2906800128.00 ,2957213696.00 ,2966409216.00 ,2955427840.00 ,2909962240.00 ,2893959168.00 ,2775908352.00 ,2837696512.00 ,2844413952.00 ,2721222656.00 ,2855227392.00 ,2738229248.00 ,2751148032.00 ,3189420032.00 ,2730127360.00 ,2743808000.00 ,2767810560.00 ,2806382592.00 ,2747592704.00 ,2788147200.00 ,2777161728.00 ,2705498112.00 ,2798829568.00 ,2758725632.00 ,3237756928.00 ,2711953408.00 ,2751373312.00 ,2792816640.00 ,2852007936.00 ,2744717312.00 ,2769948672.00 ,2736623616.00 ,2809765888.00 ,2839990272.00 ,2794139648.00 ,2752303104.00 ,2785177600.00 ,2792648704.00 ,2774454272.00 ,2770067456.00 ,2667737088.00 ,2769457152.00 ,2728091648.00 ,2747080704.00 ,2726912000.00 ,,173495328768.00 ,,,,
11:47:00,3029790720.00 ,2796974080.00 ,2943410176.00 ,2929459200.00 ,2935050240.00 ,2858196992.00 ,2888916992.00 ,3323723776.00 ,2922176512.00 ,2944421888.00 ,2945613824.00 ,2971766784.00 ,2898833408.00 ,2903420928.00 ,2913255424.00 ,3240919040.00 ,2908704768.00 ,2965864448.00 ,2969284608.00 ,2956267520.00 ,2907742208.00 ,2896994304.00 ,2773209088.00 ,2837057536.00 ,2844876800.00 ,6791393280.00 ,3316105216.00 ,2743726080.00 ,3213930496.00 ,3189125120.00 ,2734403584.00 ,2744242176.00 ,2767548416.00 ,2805166080.00 ,2745802752.00 ,2785341440.00 ,3258073088.00 ,2703204352.00 ,2784317440.00 ,2754473984.00 ,3501105152.00 ,2714947584.00 ,2751975424.00 ,2791374848.00 ,3241545728.00 ,2745794560.00 ,2770038784.00 ,2735636480.00 ,3282780160.00 ,2838491136.00 ,2793406464.00 ,7936544768.00 ,2784456704.00 ,2791997440.00 ,2777051136.00 ,2771378176.00 ,2670931968.00 ,2772111360.00 ,3227074560.00 ,3203817472.00 ,7439503360.00 ,,191384748032.00 ,,,,
11:47:15,3030917120.00 ,2807316480.00 ,2943082496.00 ,2935881728.00 ,2934255616.00 ,2880012288.00 ,2889818112.00 ,3339870208.00 ,2915074048.00 ,2945785856.00 ,2939392000.00 ,2974388224.00 ,2899554304.00 ,2901585920.00 ,2911227904.00 ,3236249600.00 ,2906886144.00 ,2953711616.00 ,2965725184.00 ,2963255296.00 ,2906566656.00 ,2897850368.00 ,2775707648.00 ,2837155840.00 ,2846973952.00 ,6795169792.00 ,3430531072.00 ,2744016896.00 ,3312365568.00 ,3189559296.00 ,2732949504.00 ,2745290752.00 ,2768699392.00 ,2804002816.00 ,2746679296.00 ,2785955840.00 ,3349499904.00 ,2707423232.00 ,2786263040.00 ,2756182016.00 ,3586826240.00 ,2714370048.00 ,2750857216.00 ,2794901504.00 ,3318382592.00 ,2755444736.00 ,2773360640.00 ,2737020928.00 ,3381305344.00 ,2831437824.00 ,2797260800.00 ,7990099968.00 ,2786578432.00 ,2790678528.00 ,2778300416.00 ,2772459520.00 ,2671505408.00 ,2769211392.00 ,3318005760.00 ,3304923136.00 ,7943249920.00 ,,192759013376.00 ,,,,
11:47:30,3033866240.00 ,2795618304.00 ,2945048576.00 ,2936188928.00 ,2935738368.00 ,2857185280.00 ,2889736192.00 ,3331371008.00 ,2919944192.00 ,2943979520.00 ,2942251008.00 ,2976153600.00 ,2900905984.00 ,2901540864.00 ,2926428160.00 ,3247259648.00 ,2910269440.00 ,2956668928.00 ,2968825856.00 ,2965676032.00 ,2913005568.00 ,2896506880.00 ,2774544384.00 ,2836008960.00 ,2844839936.00 ,6793056256.00 ,3455066112.00 ,2739240960.00 ,3337859072.00 ,3188883456.00 ,2731585536.00 ,2757054464.00 ,2768281600.00 ,2804539392.00 ,2744340480.00 ,2787012608.00 ,3380039680.00 ,2705719296.00 ,2784858112.00 ,2756202496.00 ,3607506944.00 ,2715607040.00 ,2749214720.00 ,2797584384.00 ,3339325440.00 ,2742444032.00 ,2771546112.00 ,2732875776.00 ,3407609856.00 ,2830319616.00 ,2795864064.00 ,7982084096.00 ,2800349184.00 ,2790547456.00 ,2774892544.00 ,2770190336.00 ,2666090496.00 ,2770284544.00 ,3339612160.00 ,3333545984.00 ,8065597440.00 ,,193066393600.00 ,,,,
11:47:45,3028557824.00 ,2791129088.00 ,2944991232.00 ,2941399040.00 ,2936397824.00 ,2869927936.00 ,2888351744.00 ,3595071488.00 ,2920423424.00 ,2943963136.00 ,2942685184.00 ,2968674304.00 ,2897080320.00 ,2903445504.00 ,2911899648.00 ,3246379008.00 ,2910367744.00 ,2963296256.00 ,2967875584.00 ,2961817600.00 ,2907762688.00 ,2895306752.00 ,2773401600.00 ,2835181568.00 ,2846425088.00 ,7973433344.00 ,7864102912.00 ,2740604928.00 ,7770669056.00 ,3194249216.00 ,2733010944.00 ,2742747136.00 ,2769244160.00 ,2804101120.00 ,2744635392.00 ,2786455552.00 ,7828336640.00 ,2713796608.00 ,2780573696.00 ,2763522048.00 ,8259932160.00 ,2712289280.00 ,2751250432.00 ,2796089344.00 ,8008925184.00 ,2744225792.00 ,2771279872.00 ,2741198848.00 ,7866019840.00 ,2830495744.00 ,2795118592.00 ,8382320640.00 ,2786324480.00 ,2791624704.00 ,2774585344.00 ,2771779584.00 ,2672713728.00 ,2770685952.00 ,7784980480.00 ,7739052032.00 ,8341258240.00 ,,231093444608.00 ,,,,
