Time,emr-header-1/used,emr-worker-1/used,emr-worker-10/used,emr-worker-11/used,emr-worker-12/used,emr-worker-13/used,emr-worker-14/used,emr-worker-15/used,emr-worker-16/used,emr-worker-17/used,emr-worker-18/used,emr-worker-19/used,emr-worker-2/used,emr-worker-20/used,emr-worker-21/used,emr-worker-22/used,emr-worker-23/used,emr-worker-24/used,emr-worker-25/used,emr-worker-26/used,emr-worker-27/used,emr-worker-28/used,emr-worker-29/used,emr-worker-3/used,emr-worker-30/used,emr-worker-31/used,emr-worker-32/used,emr-worker-33/used,emr-worker-34/used,emr-worker-35/used,emr-worker-36/used,emr-worker-37/used,emr-worker-38/used,emr-worker-39/used,emr-worker-4/used,emr-worker-40/used,emr-worker-41/used,emr-worker-42/used,emr-worker-43/used,emr-worker-44/used,emr-worker-45/used,emr-worker-46/used,emr-worker-47/used,emr-worker-48/used,emr-worker-49/used,emr-worker-5/used,emr-worker-50/used,emr-worker-6/used,emr-worker-7/used,emr-worker-8/used,emr-worker-9/used,,,,,,
21:17:30,9572495360.00 ,2992250880.00 ,2553241600.00 ,2584858624.00 ,2519568384.00 ,2550837248.00 ,2547924992.00 ,2539364352.00 ,2497511424.00 ,2453151744.00 ,2484654080.00 ,2576646144.00 ,2711650304.00 ,2527490048.00 ,2557833216.00 ,2564759552.00 ,2499153920.00 ,2488143872.00 ,2554044416.00 ,2583875584.00 ,2517204992.00 ,2480541696.00 ,2482028544.00 ,2523918336.00 ,2631340032.00 ,2489819136.00 ,2552971264.00 ,2536398848.00 ,2543931392.00 ,2560716800.00 ,2479996928.00 ,2548314112.00 ,2468188160.00 ,2482696192.00 ,2534674432.00 ,2588160000.00 ,2529554432.00 ,2530459648.00 ,2509443072.00 ,2584113152.00 ,2584719360.00 ,2484441088.00 ,2495369216.00 ,2497318912.00 ,2512830464.00 ,2460610560.00 ,2504839168.00 ,2499018752.00 ,2473172992.00 ,2484260864.00 ,2592419840.00 ,,136522928128.00 ,,,,
21:17:45,9563820032.00 ,2988638208.00 ,2556989440.00 ,2586185728.00 ,2522869760.00 ,2553802752.00 ,2535100416.00 ,2536251392.00 ,2498453504.00 ,2457227264.00 ,2470658048.00 ,2574962688.00 ,2711818240.00 ,2528870400.00 ,2561617920.00 ,2568683520.00 ,2501730304.00 ,2487271424.00 ,2554707968.00 ,2586058752.00 ,2515197952.00 ,2483564544.00 ,2483646464.00 ,2528374784.00 ,2630979584.00 ,2491990016.00 ,2557759488.00 ,2540077056.00 ,2544095232.00 ,2559320064.00 ,2481008640.00 ,2549485568.00 ,2469965824.00 ,2485051392.00 ,2541907968.00 ,2590662656.00 ,2532466688.00 ,2515361792.00 ,2513522688.00 ,2583969792.00 ,2586025984.00 ,2483453952.00 ,2488623104.00 ,2490642432.00 ,2502586368.00 ,2459373568.00 ,2503155712.00 ,2496954368.00 ,2471309312.00 ,2483834880.00 ,2594693120.00 ,,136504778752.00 ,,,,
21:18:00,9550004224.00 ,2976313344.00 ,2546229248.00 ,2578640896.00 ,2511331328.00 ,2546888704.00 ,2524930048.00 ,2528194560.00 ,2486890496.00 ,2445099008.00 ,2462744576.00 ,2562584576.00 ,2714361856.00 ,2519625728.00 ,2553393152.00 ,2559148032.00 ,2490843136.00 ,2486460416.00 ,2547265536.00 ,2578010112.00 ,2510557184.00 ,2476625920.00 ,2478264320.00 ,2518380544.00 ,2621124608.00 ,2494349312.00 ,2549608448.00 ,2529943552.00 ,2535305216.00 ,2550145024.00 ,2471673856.00 ,2549231616.00 ,2460749824.00 ,2479489024.00 ,2530701312.00 ,2584920064.00 ,2521907200.00 ,2508488704.00 ,2515382272.00 ,2578964480.00 ,2583072768.00 ,2484338688.00 ,2479689728.00 ,2481967104.00 ,2493247488.00 ,2466811904.00 ,2510196736.00 ,2500059136.00 ,2461429760.00 ,2480041984.00 ,2599354368.00 ,,136174981120.00 ,,,,
21:18:15,9544683520.00 ,2998435840.00 ,2551091200.00 ,2578796544.00 ,2515824640.00 ,2546741248.00 ,2527326208.00 ,2527731712.00 ,2487816192.00 ,2444132352.00 ,2465513472.00 ,2565767168.00 ,2712195072.00 ,2520612864.00 ,2551435264.00 ,2558128128.00 ,2495741952.00 ,2487635968.00 ,2545823744.00 ,2584084480.00 ,2511183872.00 ,2486362112.00 ,2477727744.00 ,2520915968.00 ,2621894656.00 ,2493136896.00 ,2548752384.00 ,2531569664.00 ,2534658048.00 ,2549600256.00 ,2471010304.00 ,2541953024.00 ,2462121984.00 ,2479230976.00 ,2533388288.00 ,2595794944.00 ,2525478912.00 ,2508505088.00 ,2506526720.00 ,2579107840.00 ,2584846336.00 ,2485219328.00 ,2480820224.00 ,2483638272.00 ,2495397888.00 ,2464227328.00 ,2496954368.00 ,2498068480.00 ,2463789056.00 ,2485092352.00 ,2585628672.00 ,,136212119552.00 ,,,,
21:18:30,9559478272.00 ,2978938880.00 ,2548277248.00 ,2578845696.00 ,2512429056.00 ,2544975872.00 ,2524491776.00 ,2523791360.00 ,2488434688.00 ,2444115968.00 ,2463879168.00 ,2566823936.00 ,2713563136.00 ,2519252992.00 ,2547896320.00 ,2556239872.00 ,2491322368.00 ,2488238080.00 ,2544123904.00 ,2580660224.00 ,2510721024.00 ,2483654656.00 ,2473967616.00 ,2518659072.00 ,2620493824.00 ,2492645376.00 ,2545319936.00 ,2525663232.00 ,2537779200.00 ,2552799232.00 ,2469310464.00 ,2538921984.00 ,2458312704.00 ,2478624768.00 ,2529472512.00 ,2582917120.00 ,2521280512.00 ,2503401472.00 ,2502144000.00 ,2574381056.00 ,2587357184.00 ,2483204096.00 ,2476969984.00 ,2482122752.00 ,2491871232.00 ,2465075200.00 ,2497445888.00 ,2499866624.00 ,2465566720.00 ,2483159040.00 ,2585464832.00 ,,136114352128.00 ,,,,
21:18:45,9547456512.00 ,2981625856.00 ,2560933888.00 ,2579795968.00 ,2517630976.00 ,2547060736.00 ,2524692480.00 ,2531721216.00 ,2489196544.00 ,2445590528.00 ,2465079296.00 ,2566971392.00 ,2711257088.00 ,2518720512.00 ,2559922176.00 ,2557038592.00 ,2494955520.00 ,2491506688.00 ,2550771712.00 ,2580430848.00 ,2510479360.00 ,2486202368.00 ,2475765760.00 ,2521866240.00 ,2623991808.00 ,2494369792.00 ,2550984704.00 ,2542387200.00 ,2535391232.00 ,2553139200.00 ,2472488960.00 ,2538889216.00 ,2463453184.00 ,2489540608.00 ,2532622336.00 ,2583314432.00 ,2535993344.00 ,2509766656.00 ,2506072064.00 ,2575990784.00 ,2588536832.00 ,2483945472.00 ,2479124480.00 ,2482028544.00 ,2494078976.00 ,2468405248.00 ,2498768896.00 ,2500603904.00 ,2463305728.00 ,2485444608.00 ,2586877952.00 ,,136256188416.00 ,,,,
21:19:00,9556033536.00 ,2975952896.00 ,2550640640.00 ,2581987328.00 ,2515218432.00 ,2545905664.00 ,2526887936.00 ,2535133184.00 ,2488836096.00 ,2444890112.00 ,2465431552.00 ,2580848640.00 ,2721751040.00 ,2519220224.00 ,2552102912.00 ,2557849600.00 ,2498080768.00 ,2489819136.00 ,2551738368.00 ,2581684224.00 ,2509332480.00 ,2480058368.00 ,2477301760.00 ,2520170496.00 ,2621919232.00 ,2490998784.00 ,2547236864.00 ,2535022592.00 ,2535518208.00 ,2552115200.00 ,2472030208.00 ,2539384832.00 ,2465419264.00 ,2481946624.00 ,2532966400.00 ,2585595904.00 ,2527760384.00 ,2508267520.00 ,2505166848.00 ,2578092032.00 ,2588602368.00 ,2488467456.00 ,2479292416.00 ,2482294784.00 ,2493091840.00 ,2462576640.00 ,2498605056.00 ,2496811008.00 ,2462642176.00 ,2480193536.00 ,2583998464.00 ,,136222892032.00 ,,,,
21:19:15,9540444160.00 ,2980450304.00 ,2554511360.00 ,2593890304.00 ,2536218624.00 ,2557599744.00 ,2533380096.00 ,2534088704.00 ,2494484480.00 ,2453504000.00 ,2468569088.00 ,2567061504.00 ,2709467136.00 ,2520821760.00 ,2551488512.00 ,2560122880.00 ,2498760704.00 ,2491645952.00 ,2556612608.00 ,2595164160.00 ,2513944576.00 ,2487373824.00 ,2482151424.00 ,2528612352.00 ,2630221824.00 ,2496806912.00 ,2550083584.00 ,2534457344.00 ,2534060032.00 ,2552324096.00 ,2491707392.00 ,2541948928.00 ,2462359552.00 ,2485743616.00 ,2532212736.00 ,2585214976.00 ,2538946560.00 ,2510163968.00 ,2506682368.00 ,2578829312.00 ,2590400512.00 ,2487660544.00 ,2481774592.00 ,2481225728.00 ,2499149824.00 ,2466258944.00 ,2503979008.00 ,2500481024.00 ,2464632832.00 ,2485850112.00 ,2588479488.00 ,,136392024064.00 ,,,,
21:19:30,9553035264.00 ,2990800896.00 ,2553196544.00 ,2578767872.00 ,2519744512.00 ,2555518976.00 ,2531459072.00 ,2531233792.00 ,2493218816.00 ,2447831040.00 ,2463539200.00 ,2569510912.00 ,2709966848.00 ,2518732800.00 ,2551394304.00 ,2557566976.00 ,2496446464.00 ,2491637760.00 ,2550038528.00 ,2580967424.00 ,2513805312.00 ,2482872320.00 ,2478276608.00 ,2525954048.00 ,2621124608.00 ,2495430656.00 ,2549379072.00 ,2529824768.00 ,2536062976.00 ,2551599104.00 ,2474328064.00 ,2539720704.00 ,2458443776.00 ,2481094656.00 ,2530127872.00 ,2582978560.00 ,2522730496.00 ,2505404416.00 ,2506133504.00 ,2576547840.00 ,2592305152.00 ,2487128064.00 ,2476044288.00 ,2480427008.00 ,2497921024.00 ,2468319232.00 ,2501005312.00 ,2500620288.00 ,2463211520.00 ,2484813824.00 ,2585751552.00 ,,136243994624.00 ,,,,
21:19:45,9548087296.00 ,2988900352.00 ,2553704448.00 ,2582597632.00 ,2522148864.00 ,2571911168.00 ,2531995648.00 ,2533597184.00 ,2494754816.00 ,2450538496.00 ,2464382976.00 ,2570182656.00 ,2711486464.00 ,2520645632.00 ,2557317120.00 ,2559963136.00 ,2498473984.00 ,2493812736.00 ,2551508992.00 ,2582847488.00 ,2516692992.00 ,2497048576.00 ,2478739456.00 ,2530672640.00 ,2624081920.00 ,2495844352.00 ,2550906880.00 ,2532438016.00 ,2536570880.00 ,2553335808.00 ,2474721280.00 ,2543472640.00 ,2468966400.00 ,2485264384.00 ,2538741760.00 ,2583904256.00 ,2527055872.00 ,2510692352.00 ,2508017664.00 ,2578837504.00 ,2589507584.00 ,2486460416.00 ,2483445760.00 ,2485829632.00 ,2500325376.00 ,2469564416.00 ,2502524928.00 ,2502660096.00 ,2466652160.00 ,2484527104.00 ,2589564928.00 ,,136385925120.00 ,,,,
21:20:00,9555623936.00 ,2970673152.00 ,2554638336.00 ,2583449600.00 ,2522722304.00 ,2558418944.00 ,2532229120.00 ,2531745792.00 ,2494582784.00 ,2450538496.00 ,2465333248.00 ,2567221248.00 ,2710958080.00 ,2521153536.00 ,2559815680.00 ,2559459328.00 ,2498146304.00 ,2494148608.00 ,2551889920.00 ,2585972736.00 ,2516738048.00 ,2484383744.00 ,2480861184.00 ,2529845248.00 ,2623299584.00 ,2493128704.00 ,2550857728.00 ,2532495360.00 ,2537328640.00 ,2553094144.00 ,2476453888.00 ,2542747648.00 ,2465624064.00 ,2486808576.00 ,2533818368.00 ,2587561984.00 ,2527412224.00 ,2509197312.00 ,2507784192.00 ,2580312064.00 ,2589282304.00 ,2483961856.00 ,2483752960.00 ,2485366784.00 ,2501431296.00 ,2465845248.00 ,2503622656.00 ,2499260416.00 ,2465349632.00 ,2481909760.00 ,2586574848.00 ,,136334831616.00 ,,,,
21:20:15,9559707648.00 ,2983825408.00 ,2553643008.00 ,2583265280.00 ,2522304512.00 ,2557775872.00 ,2534416384.00 ,2531917824.00 ,2494263296.00 ,2449903616.00 ,2468085760.00 ,2571907072.00 ,2712834048.00 ,2522243072.00 ,2560204800.00 ,2561323008.00 ,2499297280.00 ,2495881216.00 ,2552532992.00 ,2592747520.00 ,2517471232.00 ,2485760000.00 ,2482507776.00 ,2529103872.00 ,2624053248.00 ,2502385664.00 ,2553782272.00 ,2534133760.00 ,2537713664.00 ,2552492032.00 ,2477449216.00 ,2542600192.00 ,2465517568.00 ,2487541760.00 ,2533609472.00 ,2587045888.00 ,2528329728.00 ,2515705856.00 ,2515247104.00 ,2580037632.00 ,2602369024.00 ,2487025664.00 ,2497105920.00 ,2484895744.00 ,2500702208.00 ,2468122624.00 ,2503311360.00 ,2501529600.00 ,2466373632.00 ,2487242752.00 ,2588475392.00 ,,136447721472.00 ,,,,
21:20:30,9557626880.00 ,2981171200.00 ,2549358592.00 ,2582941696.00 ,2518372352.00 ,2560114688.00 ,2530795520.00 ,2530299904.00 ,2492882944.00 ,2448539648.00 ,2464489472.00 ,2572124160.00 ,2712100864.00 ,2518585344.00 ,2556309504.00 ,2559033344.00 ,2496086016.00 ,2496782336.00 ,2549174272.00 ,2588102656.00 ,2515181568.00 ,2487869440.00 ,2478276608.00 ,2528067584.00 ,2621915136.00 ,2500075520.00 ,2548813824.00 ,2528489472.00 ,2538909696.00 ,2554023936.00 ,2474946560.00 ,2542854144.00 ,2463719424.00 ,2483200000.00 ,2530492416.00 ,2584915968.00 ,2524315648.00 ,2509606912.00 ,2513100800.00 ,2579251200.00 ,2590298112.00 ,2487029760.00 ,2479546368.00 ,2482360320.00 ,2497912832.00 ,2468429824.00 ,2502807552.00 ,2503204864.00 ,2466439168.00 ,2490998784.00 ,2587701248.00 ,,136329646080.00 ,,,,
21:20:45,9550495744.00 ,2978091008.00 ,2555813888.00 ,2586411008.00 ,2521317376.00 ,2558119936.00 ,2533400576.00 ,2542837760.00 ,2495176704.00 ,2451128320.00 ,2476613632.00 ,2572656640.00 ,2712977408.00 ,2520854528.00 ,2559467520.00 ,2561445888.00 ,2516803584.00 ,2495766528.00 ,2552762368.00 ,2592899072.00 ,2515709952.00 ,2487164928.00 ,2482741248.00 ,2528915456.00 ,2623168512.00 ,2500349952.00 ,2552070144.00 ,2533486592.00 ,2539712512.00 ,2554568704.00 ,2478166016.00 ,2545766400.00 ,2467008512.00 ,2487644160.00 ,2531737600.00 ,2588487680.00 ,2525859840.00 ,2510389248.00 ,2522394624.00 ,2579984384.00 ,2591481856.00 ,2489880576.00 ,2482040832.00 ,2484776960.00 ,2498826240.00 ,2469888000.00 ,2510135296.00 ,2504458240.00 ,2469576704.00 ,2490474496.00 ,2588504064.00 ,,136470409216.00 ,,,,
21:21:00,9559240704.00 ,2990153728.00 ,2555604992.00 ,2586357760.00 ,2522243072.00 ,2559238144.00 ,2533666816.00 ,2530541568.00 ,2493730816.00 ,2448875520.00 ,2469380096.00 ,2571141120.00 ,2714984448.00 ,2522906624.00 ,2560172032.00 ,2566430720.00 ,2500632576.00 ,2494509056.00 ,2552725504.00 ,2592940032.00 ,2515570688.00 ,2486767616.00 ,2485137408.00 ,2529255424.00 ,2622382080.00 ,2496073728.00 ,2553446400.00 ,2539442176.00 ,2538012672.00 ,2553307136.00 ,2477109248.00 ,2544967680.00 ,2468442112.00 ,2488614912.00 ,2534105088.00 ,2602881024.00 ,2526289920.00 ,2510499840.00 ,2516054016.00 ,2581659648.00 ,2587709440.00 ,2486362112.00 ,2482470912.00 ,2485362688.00 ,2500481024.00 ,2467676160.00 ,2502877184.00 ,2502496256.00 ,2468065280.00 ,2491240448.00 ,2586345472.00 ,,136456581120.00 ,,,,
21:21:15,9555623936.00 ,2993582080.00 ,2558517248.00 ,2588221440.00 ,2521522176.00 ,2558959616.00 ,2534715392.00 ,2532704256.00 ,2497294336.00 ,2451062784.00 ,2469302272.00 ,2572931072.00 ,2715414528.00 ,2524471296.00 ,2561212416.00 ,2567540736.00 ,2502266880.00 ,2507972608.00 ,2554761216.00 ,2592305152.00 ,2516885504.00 ,2487279616.00 ,2484686848.00 ,2529030144.00 ,2625568768.00 ,2505056256.00 ,2554372096.00 ,2537291776.00 ,2539565056.00 ,2561912832.00 ,2476986368.00 ,2547245056.00 ,2468978688.00 ,2490691584.00 ,2534756352.00 ,2588987392.00 ,2527858688.00 ,2510745600.00 ,2516246528.00 ,2582953984.00 ,2589708288.00 ,2489020416.00 ,2486571008.00 ,2485071872.00 ,2502828032.00 ,2480771072.00 ,2504318976.00 ,2505166848.00 ,2474881024.00 ,2492526592.00 ,2588078080.00 ,,136546422784.00 ,,,,
21:21:30,9553342464.00 ,2990858240.00 ,2569469952.00 ,2590564352.00 ,2524819456.00 ,2562535424.00 ,2531643392.00 ,2532233216.00 ,2497822720.00 ,2448986112.00 ,2468466688.00 ,2574499840.00 ,2714251264.00 ,2524930048.00 ,2560049152.00 ,2566275072.00 ,2498400256.00 ,2498400256.00 ,2550935552.00 ,2595098624.00 ,2513850368.00 ,2489077760.00 ,2480267264.00 ,2529689600.00 ,2627698688.00 ,2499895296.00 ,2553286656.00 ,2534424576.00 ,2541010944.00 ,2555834368.00 ,2475843584.00 ,2545266688.00 ,2465206272.00 ,2490392576.00 ,2534555648.00 ,2584666112.00 ,2529800192.00 ,2509307904.00 ,2515836928.00 ,2580406272.00 ,2591268864.00 ,2489286656.00 ,2485764096.00 ,2484113408.00 ,2502434816.00 ,2469703680.00 ,2504228864.00 ,2505175040.00 ,2474045440.00 ,2490884096.00 ,2591449088.00 ,,136498253824.00 ,,,,
