
22/08/27 10:45:23 INFO client.RMProxy: Connecting to ResourceManager at emr-header-1.cluster-332954/192.168.0.158:8032
22/08/27 10:45:23 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-134.cluster-332954:33765, nodeAddress emr-worker-134.cluster-332954:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/27 10:49:40 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 257.04 secs
22/08/27 10:49:40 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 392
22/08/27 10:49:44 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 261.04 secs
22/08/27 10:49:44 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 392
22/08/27 10:49:48 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 265.04 secs
22/08/27 10:49:48 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 392
22/08/27 10:49:52 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 269.05 secs
22/08/27 10:49:52 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 392
22/08/27 10:49:56 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 273.05 secs
22/08/27 10:49:56 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 392
22/08/27 10:50:00 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 277.05 secs
22/08/27 10:50:00 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 392
22/08/27 10:50:04 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 281.05 secs
22/08/27 10:50:04 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 392
22/08/27 10:50:08 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 285.06 secs
22/08/27 10:50:08 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 392
22/08/27 10:50:12 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 289.06 secs
22/08/27 10:50:12 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 392
22/08/27 10:50:16 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 293.06 secs
22/08/27 10:50:16 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 392
22/08/27 10:50:20 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 297.07 secs
22/08/27 10:50:20 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 392
22/08/27 10:50:24 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 301.07 secs
22/08/27 10:50:24 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 392
22/08/27 10:50:28 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 305.07 secs
22/08/27 10:50:28 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 392
22/08/27 10:50:32 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 309.08 secs
22/08/27 10:50:32 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 392
22/08/27 10:50:36 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 313.08 secs
22/08/27 10:50:36 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 392
22/08/27 10:50:40 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 317.08 secs
22/08/27 10:50:40 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 392
22/08/27 10:50:44 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 321.08 secs
22/08/27 10:50:44 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 392
22/08/27 10:50:48 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 325.09 secs
22/08/27 10:50:48 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 392
22/08/27 10:50:52 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 329.09 secs
22/08/27 10:50:52 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 392
22/08/27 10:50:56 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 333.09 secs
22/08/27 10:50:56 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 392
22/08/27 10:51:00 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 337.10 secs
22/08/27 10:51:00 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 392
22/08/27 10:51:04 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 341.10 secs
22/08/27 10:51:04 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 392
22/08/27 10:51:08 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 345.10 secs
22/08/27 10:51:08 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 392
22/08/27 10:51:12 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 349.10 secs
22/08/27 10:51:12 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 392
22/08/27 10:51:16 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 353.11 secs
22/08/27 10:51:16 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 392
22/08/27 10:51:20 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 357.11 secs
22/08/27 10:51:20 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 392
22/08/27 10:51:24 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 361.11 secs
22/08/27 10:51:24 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 392
22/08/27 10:51:28 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 365.11 secs
22/08/27 10:51:28 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 392
22/08/27 10:51:32 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 369.12 secs
22/08/27 10:51:32 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 392
22/08/27 10:51:36 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 373.12 secs
22/08/27 10:51:36 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 392
22/08/27 10:51:40 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 377.12 secs
22/08/27 10:51:40 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 392
22/08/27 10:51:44 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 381.13 secs
22/08/27 10:51:44 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 392
22/08/27 10:51:48 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 385.13 secs
22/08/27 10:51:48 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 392
22/08/27 10:51:52 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 389.13 secs
22/08/27 10:51:52 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 392
22/08/27 10:51:56 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 393.13 secs
22/08/27 10:51:56 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 392
22/08/27 10:52:00 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 397.14 secs
22/08/27 10:52:00 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 392
22/08/27 10:52:04 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 401.14 secs
22/08/27 10:52:04 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 392
22/08/27 10:52:08 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 405.14 secs
22/08/27 10:52:08 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 392
22/08/27 10:52:12 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 409.14 secs
22/08/27 10:52:12 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 392
22/08/27 10:52:16 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 413.15 secs
22/08/27 10:52:16 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 392
22/08/27 10:52:20 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 417.15 secs
22/08/27 10:52:20 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 392
22/08/27 10:52:24 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 421.15 secs
22/08/27 10:52:24 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 392
22/08/27 10:52:28 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 425.15 secs
22/08/27 10:52:28 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 392
22/08/27 10:52:32 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 429.16 secs
22/08/27 10:52:32 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 392
22/08/27 10:52:36 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 433.16 secs
22/08/27 10:52:36 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 392
22/08/27 10:52:40 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 437.16 secs
22/08/27 10:52:40 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 392
22/08/27 10:52:44 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 441.16 secs
22/08/27 10:52:44 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 392
22/08/27 10:52:48 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 445.17 secs
22/08/27 10:52:48 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 392
22/08/27 10:52:52 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 449.17 secs
22/08/27 10:52:52 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 392
22/08/27 10:52:56 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 453.17 secs
22/08/27 10:52:56 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 392
22/08/27 10:53:00 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 457.17 secs
22/08/27 10:53:00 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 392
22/08/27 10:53:04 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 461.18 secs
22/08/27 10:53:04 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 390
22/08/27 10:53:08 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 465.18 secs
22/08/27 10:53:08 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 390
22/08/27 10:53:12 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 469.18 secs
22/08/27 10:53:12 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 390
22/08/27 10:53:16 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 473.18 secs
22/08/27 10:53:16 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 390
22/08/27 10:53:20 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 477.19 secs
22/08/27 10:53:20 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 390
22/08/27 10:53:24 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 481.19 secs
22/08/27 10:53:24 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 390
22/08/27 10:53:28 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 485.19 secs
22/08/27 10:53:28 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 390
22/08/27 10:53:32 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 489.19 secs
22/08/27 10:53:32 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 390
22/08/27 10:53:36 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 493.20 secs
22/08/27 10:53:36 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 390
22/08/27 10:53:40 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 497.20 secs
22/08/27 10:53:40 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 390
22/08/27 10:53:44 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 501.20 secs
22/08/27 10:53:44 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 390
22/08/27 10:53:48 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 505.20 secs
22/08/27 10:53:48 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 390
22/08/27 10:53:52 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 509.21 secs
22/08/27 10:53:52 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 390
22/08/27 10:53:56 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 513.21 secs
22/08/27 10:53:56 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 390
22/08/27 10:54:00 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 517.21 secs
22/08/27 10:54:00 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 390
22/08/27 10:54:04 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 521.21 secs
22/08/27 10:54:04 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 390
22/08/27 10:54:08 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 525.22 secs
22/08/27 10:54:08 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 390
22/08/27 10:54:12 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 529.22 secs
22/08/27 10:54:12 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 390
22/08/27 10:54:16 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 533.22 secs
22/08/27 10:54:16 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 390
22/08/27 10:54:20 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 537.22 secs
22/08/27 10:54:20 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 390
22/08/27 10:54:24 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 541.23 secs
22/08/27 10:54:24 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 390
22/08/27 10:54:28 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 545.23 secs
22/08/27 10:54:28 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 390
22/08/27 10:54:32 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 549.23 secs
22/08/27 10:54:32 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 390
22/08/27 10:54:36 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 553.23 secs
22/08/27 10:54:36 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 390
22/08/27 10:54:40 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 557.23 secs
22/08/27 10:54:40 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 390
22/08/27 10:54:44 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 561.24 secs
22/08/27 10:54:44 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0064_000001, State: RUNNING, Containers used: 390
22/08/27 10:54:45 INFO yarn.GiraphYarnClient: Cleaning up HDFS distributed cache directory for Giraph job.
22/08/27 10:54:45 INFO yarn.GiraphYarnClient: Completed Giraph: analysis.Analysis: KILLED, total running time: 9 minutes, 21 seconds.
2022-08-27 10:45:19
2022-08-27 10:54:46
