
22/08/26 13:26:00 INFO client.RMProxy: Connecting to ResourceManager at emr-header-1.cluster-332954/192.168.0.158:8032
22/08/26 13:26:00 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-134.cluster-332954:33765, nodeAddress emr-worker-134.cluster-332954:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/26 13:30:17 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 257.03 secs
22/08/26 13:30:17 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:30:21 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 261.03 secs
22/08/26 13:30:21 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:30:25 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 265.03 secs
22/08/26 13:30:25 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:30:29 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 269.04 secs
22/08/26 13:30:29 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:30:33 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 273.04 secs
22/08/26 13:30:33 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:30:37 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 277.04 secs
22/08/26 13:30:37 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:30:41 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 281.05 secs
22/08/26 13:30:41 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:30:45 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 285.05 secs
22/08/26 13:30:45 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:30:49 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 289.05 secs
22/08/26 13:30:49 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:30:53 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 293.05 secs
22/08/26 13:30:53 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:30:57 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 297.06 secs
22/08/26 13:30:57 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:31:01 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 301.06 secs
22/08/26 13:31:01 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:31:05 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 305.06 secs
22/08/26 13:31:05 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:31:09 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 309.07 secs
22/08/26 13:31:09 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:31:13 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 313.07 secs
22/08/26 13:31:13 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:31:17 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 317.07 secs
22/08/26 13:31:17 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:31:21 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 321.07 secs
22/08/26 13:31:21 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:31:25 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 325.08 secs
22/08/26 13:31:25 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:31:29 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 329.08 secs
22/08/26 13:31:29 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:31:33 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 333.08 secs
22/08/26 13:31:33 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:31:37 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 337.08 secs
22/08/26 13:31:37 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:31:41 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 341.09 secs
22/08/26 13:31:41 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:31:45 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 345.09 secs
22/08/26 13:31:45 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:31:49 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 349.09 secs
22/08/26 13:31:49 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:31:53 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 353.10 secs
22/08/26 13:31:53 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:31:57 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 357.10 secs
22/08/26 13:31:57 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:32:01 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 361.10 secs
22/08/26 13:32:01 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:32:05 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 365.10 secs
22/08/26 13:32:05 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:32:09 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 369.11 secs
22/08/26 13:32:09 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:32:13 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 373.11 secs
22/08/26 13:32:13 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:32:17 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 377.11 secs
22/08/26 13:32:17 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:32:21 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 381.11 secs
22/08/26 13:32:21 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:32:25 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 385.12 secs
22/08/26 13:32:25 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:32:29 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 389.12 secs
22/08/26 13:32:29 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:32:33 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 393.12 secs
22/08/26 13:32:33 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:32:37 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 397.12 secs
22/08/26 13:32:37 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:32:41 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 401.13 secs
22/08/26 13:32:41 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:32:45 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 405.13 secs
22/08/26 13:32:45 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:32:49 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 409.13 secs
22/08/26 13:32:49 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:32:53 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 413.14 secs
22/08/26 13:32:53 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:32:57 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 417.14 secs
22/08/26 13:32:57 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:33:01 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 421.14 secs
22/08/26 13:33:01 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:33:05 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 425.14 secs
22/08/26 13:33:05 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:33:09 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 429.14 secs
22/08/26 13:33:09 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:33:13 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 433.15 secs
22/08/26 13:33:13 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:33:17 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 437.15 secs
22/08/26 13:33:17 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:33:21 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 441.15 secs
22/08/26 13:33:21 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:33:25 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 445.15 secs
22/08/26 13:33:25 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:33:29 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 449.16 secs
22/08/26 13:33:29 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:33:33 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 453.16 secs
22/08/26 13:33:33 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:33:37 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 457.16 secs
22/08/26 13:33:37 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:33:41 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 461.16 secs
22/08/26 13:33:41 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:33:45 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 465.17 secs
22/08/26 13:33:45 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:33:49 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 469.17 secs
22/08/26 13:33:49 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:33:53 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 473.17 secs
22/08/26 13:33:53 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:33:57 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 477.17 secs
22/08/26 13:33:57 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:34:01 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 481.18 secs
22/08/26 13:34:01 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:34:05 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 485.18 secs
22/08/26 13:34:05 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:34:09 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 489.18 secs
22/08/26 13:34:09 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:34:13 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 493.18 secs
22/08/26 13:34:13 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:34:17 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 497.18 secs
22/08/26 13:34:17 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:34:21 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 501.19 secs
22/08/26 13:34:21 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:34:25 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 505.19 secs
22/08/26 13:34:25 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:34:29 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 509.19 secs
22/08/26 13:34:29 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:34:33 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 513.19 secs
22/08/26 13:34:33 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:34:37 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 517.20 secs
22/08/26 13:34:37 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:34:41 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 521.20 secs
22/08/26 13:34:41 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:34:45 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 525.20 secs
22/08/26 13:34:45 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:34:49 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 529.20 secs
22/08/26 13:34:49 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:34:53 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 533.21 secs
22/08/26 13:34:53 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:34:57 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 537.21 secs
22/08/26 13:34:57 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:35:01 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 541.21 secs
22/08/26 13:35:01 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:35:05 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 545.21 secs
22/08/26 13:35:05 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:35:09 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 549.22 secs
22/08/26 13:35:09 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:35:13 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 553.22 secs
22/08/26 13:35:13 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:35:17 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 557.22 secs
22/08/26 13:35:17 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:35:21 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 561.22 secs
22/08/26 13:35:21 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:35:25 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 565.22 secs
22/08/26 13:35:25 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:35:29 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 569.23 secs
22/08/26 13:35:29 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:35:33 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 573.23 secs
22/08/26 13:35:33 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:35:37 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 577.23 secs
22/08/26 13:35:37 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:35:41 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 581.23 secs
22/08/26 13:35:41 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:35:45 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 585.24 secs
22/08/26 13:35:45 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:35:49 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 589.24 secs
22/08/26 13:35:49 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:35:53 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 593.24 secs
22/08/26 13:35:53 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:35:57 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 597.24 secs
22/08/26 13:35:57 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:36:01 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 601.25 secs
22/08/26 13:36:01 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:36:05 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 605.25 secs
22/08/26 13:36:05 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:36:09 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 609.25 secs
22/08/26 13:36:09 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:36:13 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 613.25 secs
22/08/26 13:36:13 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:36:17 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 617.26 secs
22/08/26 13:36:17 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:36:21 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 621.26 secs
22/08/26 13:36:21 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:36:25 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 625.26 secs
22/08/26 13:36:25 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:36:29 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 629.26 secs
22/08/26 13:36:29 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:36:33 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 633.26 secs
22/08/26 13:36:33 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:36:37 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 637.27 secs
22/08/26 13:36:37 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:36:41 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 641.27 secs
22/08/26 13:36:41 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:36:45 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 645.27 secs
22/08/26 13:36:45 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:36:49 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 649.27 secs
22/08/26 13:36:49 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:36:53 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 653.28 secs
22/08/26 13:36:53 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:36:57 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 657.28 secs
22/08/26 13:36:57 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:37:01 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 661.28 secs
22/08/26 13:37:01 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:37:05 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 665.28 secs
22/08/26 13:37:05 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:37:09 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 669.28 secs
22/08/26 13:37:09 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:37:13 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 673.29 secs
22/08/26 13:37:13 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:37:17 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 677.29 secs
22/08/26 13:37:17 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:37:21 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 681.29 secs
22/08/26 13:37:21 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:37:25 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 685.29 secs
22/08/26 13:37:25 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:37:29 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 689.30 secs
22/08/26 13:37:29 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:37:33 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 693.30 secs
22/08/26 13:37:33 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:37:37 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 697.30 secs
22/08/26 13:37:37 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:37:41 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 701.30 secs
22/08/26 13:37:41 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:37:45 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 705.31 secs
22/08/26 13:37:45 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:37:49 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 709.31 secs
22/08/26 13:37:49 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:37:53 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 713.31 secs
22/08/26 13:37:53 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:37:57 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 717.32 secs
22/08/26 13:37:57 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
